"Date","Portfolio"
"2001-08-30",-0.980377273215525
"2001-08-31",0.216106808505867
"2001-09-04",0.480662869032369
"2001-09-05",0.94670181596669
"2001-09-06",-1.31955620609347
"2001-09-07",-2.16699263367779
"2001-09-10",-0.244081536219475
"2001-09-17",-7.30171111042384
"2001-09-18",-1.0329788842794
"2001-09-19",-1.81327785846054
"2001-09-20",-4.97468972310565
"2001-09-21",-0.827233084972261
"2001-09-24",3.5101446022315
"2001-09-25",0.9532445018707
"2001-09-26",-1.55715602847735
"2001-09-27",1.95453801959272
"2001-09-28",1.25583836336446
"2001-10-01",-0.301002237229954
"2001-10-02",2.0480701822692
"2001-10-03",1.63060067086833
"2001-10-04",-0.108189760557608
"2001-10-05",0.743838546209686
"2001-10-08",-0.078641490821786
"2001-10-09",-0.230255217568512
"2001-10-10",1.31161369730081
"2001-10-11",0.880337154842305
"2001-10-12",-0.661361051483787
"2001-10-15",-0.452268605268596
"2001-10-16",-0.0158605358841081
"2001-10-17",-1.55368043186275
"2001-10-18",-1.27014840613809
"2001-10-19",1.17376156988413
"2001-10-22",1.59225700336899
"2001-10-23",-0.536564627078698
"2001-10-24",-0.0295988301733817
"2001-10-25",1.76746639452987
"2001-10-26",1.66595563163867
"2001-10-29",-3.08098794391571
"2001-10-30",-0.938259047031914
"2001-10-31",-0.442129715902564
"2001-11-01",1.7305368353058
"2001-11-02",0.277585795335351
"2001-11-05",0.848015642740037
"2001-11-06",1.57415943634102
"2001-11-07",-0.511771874904241
"2001-11-08",0.458276859691644
"2001-11-09",-0.0224181494970459
"2001-11-12",-0.739794763545315
"2001-11-13",1.53223831176015
"2001-11-14",-0.408108877848359
"2001-11-15",-0.677645756543166
"2001-11-16",0.498466755606003
"2001-11-19",0.182494878960832
"2001-11-20",0.183930708560312
"2001-11-21",-0.467797538932769
"2001-11-23",1.07065212211509
"2001-11-26",0.126061248976544
"2001-11-27",-0.902440917686522
"2001-11-28",-1.9617785110496
"2001-11-29",1.66638976084904
"2001-11-30",-0.566978832973529
"2001-12-03",-0.688955374643009
"2001-12-04",1.09094710836249
"2001-12-05",1.37704822740432
"2001-12-06",-0.574975511101012
"2001-12-07",0.390310328743513
"2001-12-10",-0.898254506693364
"2001-12-11",-0.931138366103721
"2001-12-12",0.339861523952876
"2001-12-13",-0.504453980864306
"2001-12-14",0.474083592244876
"2001-12-17",0.412931611127192
"2001-12-18",1.44891998773399
"2001-12-19",1.5151546712722
"2001-12-20",-0.352981870878318
"2001-12-21",0.758304961466599
"2001-12-24",0.0802555570928701
"2001-12-26",0.4037074490618
"2001-12-27",0.448918864418901
"2001-12-28",-0.298700318077788
"2001-12-31",-1.00188558528538
"2002-01-02",0.322376718473454
"2002-01-03",0.313816895909043
"2002-01-04",0.757243729240568
"2002-01-07",-1.0464587796188
"2002-01-08",-0.658964849839879
"2002-01-09",-0.434327821596718
"2002-01-10",-0.33860214954364
"2002-01-11",-0.934838101797857
"2002-01-14",-0.684757161831624
"2002-01-15",0.659842771250489
"2002-01-16",-1.86209838556886
"2002-01-17",1.86813380684431
"2002-01-18",-0.441869933303422
"2002-01-22",-0.10196431019183
"2002-01-23",-0.670736726966863
"2002-01-24",0.170227750655797
"2002-01-25",1.09912960707183
"2002-01-28",0.318564463436552
"2002-01-29",-2.66597952581459
"2002-01-30",0.634444414512754
"2002-01-31",1.58940042278784
"2002-02-01",0.824415111222882
"2002-02-04",-1.95167174834252
"2002-02-05",0.446670160506491
"2002-02-06",0.611258049307707
"2002-02-07",-0.990014523779857
"2002-02-08",0.735738175039138
"2002-02-11",1.34329638327914
"2002-02-12",0.120697984142727
"2002-02-13",1.34967517742711
"2002-02-14",-0.0626110114256084
"2002-02-15",-0.752134090837819
"2002-02-19",-1.24940858026542
"2002-02-20",1.17017267007578
"2002-02-21",-0.449388889247937
"2002-02-22",1.95924403029428
"2002-02-25",1.18802334355827
"2002-02-26",-0.204719769259658
"2002-02-27",0.600476016136626
"2002-02-28",-0.0944620272315127
"2002-03-01",2.54010796077923
"2002-03-04",1.64875791147032
"2002-03-05",-1.24251611340407
"2002-03-06",1.51034669936078
"2002-03-07",-0.967702400938344
"2002-03-08",0.43015072729231
"2002-03-11",0.755669118338906
"2002-03-12",0.5900613477122
"2002-03-13",-1.0810916533216
"2002-03-14",-0.129404643624178
"2002-03-15",0.107779146241549
"2002-03-18",-0.383782483572254
"2002-03-19",0.63008786960775
"2002-03-20",-1.23009262244243
"2002-03-21",0.0509705062090639
"2002-03-22",-0.277104445801832
"2002-03-25",-1.21651475658386
"2002-03-26",0.504505480644064
"2002-03-27",1.09514789909207
"2002-03-28",0.165666790092916
"2002-04-01",-0.243182877959369
"2002-04-02",0.189278251103153
"2002-04-03",-1.25262959429604
"2002-04-04",-0.0222208596786122
"2002-04-05",-0.606867668505457
"2002-04-08",-0.46888129389118
"2002-04-09",-0.583483696740468
"2002-04-10",1.57378293743191
"2002-04-11",-2.76718173265802
"2002-04-12",-0.320751733727468
"2002-04-15",-0.885872679577788
"2002-04-16",1.39278135989711
"2002-04-17",-1.35476305046793
"2002-04-18",-0.160683567159325
"2002-04-19",0.436817841368256
"2002-04-22",-0.70392169007445
"2002-04-23",-0.851701480805056
"2002-04-24",-0.809304478931499
"2002-04-25",0.154655432287848
"2002-04-26",-0.932106899817944
"2002-04-29",0.0571245193048161
"2002-04-30",1.42192656607108
"2002-05-01",1.27641364636514
"2002-05-02",0.0495560778084762
"2002-05-03",-0.643609767414837
"2002-05-06",-2.4593569559877
"2002-05-07",-0.00137247617632562
"2002-05-08",3.07804325220067
"2002-05-09",-1.25389014974227
"2002-05-10",-1.06514451278888
"2002-05-13",1.49925503876961
"2002-05-14",1.57502301273902
"2002-05-15",-0.743668326846374
"2002-05-16",0.663925036666718
"2002-05-17",0.886253656680231
"2002-05-20",-1.20664957730857
"2002-05-21",-1.13406766143509
"2002-05-22",0.671754592967722
"2002-05-23",0.636617934839126
"2002-05-24",-1.11336176995103
"2002-05-28",-1.40324157431121
"2002-05-29",-0.384158569181166
"2002-05-30",-0.167069191967335
"2002-05-31",0.28604587069846
"2002-06-03",-2.20217027439278
"2002-06-04",-0.0396073106915692
"2002-06-05",1.42667807163039
"2002-06-06",-1.75348882141473
"2002-06-07",0.530224320266479
"2002-06-10",-0.100491583859494
"2002-06-11",-1.15331500016648
"2002-06-12",1.40767608218688
"2002-06-13",-0.722693403086566
"2002-06-14",-0.0174876227481141
"2002-06-17",1.66744039104539
"2002-06-18",0.218440466361203
"2002-06-19",-1.4157177091531
"2002-06-20",-0.401827356188351
"2002-06-21",-1.78368825516741
"2002-06-24",0.556628538326598
"2002-06-25",-1.38345904886051
"2002-06-26",0.641982708580056
"2002-06-27",2.09112134290239
"2002-06-28",-0.153772385258821
"2002-07-01",-1.65154711310184
"2002-07-02",-0.975387143547779
"2002-07-03",-0.447877468670089
"2002-07-05",3.17392097023098
"2002-07-08",-0.88430540172131
"2002-07-09",-2.28564864991273
"2002-07-10",-3.36364238480822
"2002-07-11",-0.73032155116735
"2002-07-12",-0.399073115492589
"2002-07-15",-0.596163031185773
"2002-07-16",-1.97888047359316
"2002-07-17",1.69678172920211
"2002-07-18",-1.93343774558679
"2002-07-19",-4.27305362635517
"2002-07-22",-2.76119013507454
"2002-07-23",-0.93679408639014
"2002-07-24",6.10725799514103
"2002-07-25",1.26418747938313
"2002-07-26",0.710127857319796
"2002-07-29",4.89419827654138
"2002-07-30",-0.252353733127812
"2002-07-31",0.964753743186638
"2002-08-01",-3.29403188670323
"2002-08-02",-1.33847844681936
"2002-08-05",-3.49961780653484
"2002-08-06",2.54556037537776
"2002-08-07",2.67038645350655
"2002-08-08",3.17240318993243
"2002-08-09",0.493646891747516
"2002-08-12",-0.535033147352671
"2002-08-13",-2.88023469871429
"2002-08-14",1.99687863056655
"2002-08-15",0.645382641349028
"2002-08-16",-0.305620158155388
"2002-08-19",1.93116846683925
"2002-08-20",-1.43652049761569
"2002-08-21",0.576676436087324
"2002-08-22",1.53303170322211
"2002-08-23",-1.60590314382006
"2002-08-26",0.0393459078670122
"2002-08-27",-0.50723022910487
"2002-08-28",-1.65158295621844
"2002-08-29",-1.17804219738562
"2002-08-30",0.177564087635824
"2002-09-03",-4.22393838939223
"2002-09-04",1.78126659719676
"2002-09-05",-1.20925419409873
"2002-09-06",1.5712312168716
"2002-09-09",0.611042668651748
"2002-09-10",1.1475057149622
"2002-09-11",-0.137895676108609
"2002-09-12",-2.11498093812439
"2002-09-13",-1.14529215975037
"2002-09-16",1.47647683973186
"2002-09-17",-2.5045075056927
"2002-09-18",-0.477109892166767
"2002-09-19",-2.97267794457815
"2002-09-20",0.680016001457559
"2002-09-23",-1.14070048648709
"2002-09-24",-1.86965609143687
"2002-09-25",2.93180649663462
"2002-09-26",1.85440556440873
"2002-09-27",-4.01112733713715
"2002-09-30",-1.1629628847995
"2002-10-01",4.24019106499812
"2002-10-02",-2.4233524627522
"2002-10-03",-0.0622115529480586
"2002-10-04",-3.25485661394492
"2002-10-07",-0.692848569966748
"2002-10-08",0.763354735902025
"2002-10-09",-2.99636312120117
"2002-10-10",2.78120014276563
"2002-10-11",3.63101079276188
"2002-10-14",0.187809842316853
"2002-10-15",3.51039718481665
"2002-10-16",-2.71510209458758
"2002-10-17",2.99940033307582
"2002-10-18",0.447326769055404
"2002-10-21",2.08683085711449
"2002-10-22",-1.80348459323315
"2002-10-23",0.842933536774866
"2002-10-24",-2.26497782955391
"2002-10-25",1.45307404901908
"2002-10-28",-1.15375693421039
"2002-10-29",-0.239782380598232
"2002-10-30",1.16254743729337
"2002-10-31",-1.06579505925803
"2002-11-01",1.56674807181594
"2002-11-04",-0.296944427939756
"2002-11-05",1.79080845938774
"2002-11-06",0.973878846150443
"2002-11-07",-2.01273754963177
"2002-11-08",-0.266514004606302
"2002-11-11",-2.32935380091313
"2002-11-12",0.569523623977919
"2002-11-13",-0.196256811542198
"2002-11-14",1.50050913876675
"2002-11-15",0.623723226126736
"2002-11-18",-0.590643506737534
"2002-11-19",0.756398287014982
"2002-11-20",1.53994339195247
"2002-11-21",1.83822785356412
"2002-11-22",-0.288281628671237
"2002-11-25",0.746119286527908
"2002-11-26",-1.71772109946569
"2002-11-27",2.55705819639676
"2002-11-29",-0.760619597012268
"2002-12-02",-0.266800243903675
"2002-12-03",-0.91850462206333
"2002-12-04",0.184770638633038
"2002-12-05",-1.12562876317275
"2002-12-06",0.464275662380289
"2002-12-09",-1.66261298753859
"2002-12-10",1.25556424202761
"2002-12-11",0.179146602518307
"2002-12-12",-0.799680878295929
"2002-12-13",-0.830400478285871
"2002-12-16",2.05590018427692
"2002-12-17",-1.00197620854775
"2002-12-18",-0.690396039719669
"2002-12-19",-0.902102448633813
"2002-12-20",1.34751986645348
"2002-12-23",0.037770843841614
"2002-12-24",-0.383208023083876
"2002-12-26",-0.214263273871262
"2002-12-27",-1.53065586487043
"2002-12-30",0.360222170305838
"2002-12-31",0.315072182212119
"2003-01-02",2.85601211177924
"2003-01-03",0.355685076328484
"2003-01-06",1.54032454412331
"2003-01-07",-1.31035040205851
"2003-01-08",-1.01533939889969
"2003-01-09",1.73855638688706
"2003-01-10",-0.132808556651988
"2003-01-13",0.165354981337438
"2003-01-14",0.218621435345685
"2003-01-15",-1.09861394581311
"2003-01-16",0.438868621699283
"2003-01-17",-1.13061569444034
"2003-01-21",-1.92430009854571
"2003-01-22",-1.64516549705727
"2003-01-23",0.539060187618382
"2003-01-24",-2.64491194417496
"2003-01-27",-1.78773944444765
"2003-01-28",1.81493815704139
"2003-01-29",0.547454051155244
"2003-01-30",-1.73315616955636
"2003-01-31",1.74035725947493
"2003-02-03",0.678230797022461
"2003-02-04",-0.68118103019834
"2003-02-05",-0.581251797996009
"2003-02-06",-0.508831406711831
"2003-02-07",-1.0122978029028
"2003-02-10",0.861580113286418
"2003-02-11",-1.15755681513419
"2003-02-12",-0.971256212414052
"2003-02-13",-0.331296426936676
"2003-02-14",1.99157954058097
"2003-02-18",1.16381972452866
"2003-02-19",0.428472801790457
"2003-02-20",-1.13380469290189
"2003-02-21",1.19810197156432
"2003-02-24",-1.81673778198634
"2003-02-25",0.406799906487436
"2003-02-26",-1.26409945657796
"2003-02-27",0.906363266231424
"2003-02-28",-0.0381744873409053
"2003-03-03",-0.669680985754408
"2003-03-04",-1.26587792845312
"2003-03-05",0.535576845174903
"2003-03-06",-0.837784321889041
"2003-03-07",0.809763526607003
"2003-03-10",-2.00772500734851
"2003-03-11",-0.424171149833789
"2003-03-12",0.216518934716509
"2003-03-13",2.98997507694818
"2003-03-14",0.697344377576521
"2003-03-17",3.25575552334849
"2003-03-18",0.909176550964394
"2003-03-19",0.955596445968909
"2003-03-20",0.0313795885509456
"2003-03-21",2.35055682141079
"2003-03-24",-3.07530802050869
"2003-03-25",0.922827156385241
"2003-03-26",-1.14168605258642
"2003-03-27",-0.0146119186423418
"2003-03-28",-0.654100520637292
"2003-03-31",-1.81093106369661
"2003-04-01",1.30871107909895
"2003-04-02",2.21039900226525
"2003-04-03",-0.603002275004132
"2003-04-04",0.685731466207394
"2003-04-07",0.145632055914262
"2003-04-08",-0.0356631397487161
"2003-04-09",-0.758081509701397
"2003-04-10",0.102228930384157
"2003-04-11",-0.319042012273774
"2003-04-14",1.56730612774374
"2003-04-15",0.74493640168311
"2003-04-16",-1.86441660342585
"2003-04-17",0.429160977778791
"2003-04-21",0.141975525719095
"2003-04-22",2.06791110070271
"2003-04-23",-0.151600079805624
"2003-04-24",-0.693431815452241
"2003-04-25",-1.21773071357598
"2003-04-28",1.38405857160648
"2003-04-29",0.0943700479984686
"2003-04-30",-0.248695273708481
"2003-05-01",-0.0576453228526885
"2003-05-02",1.92872574053006
"2003-05-05",-0.756796753418585
"2003-05-06",0.744297569401029
"2003-05-07",0.327386393855218
"2003-05-08",-0.707150672981252
"2003-05-09",1.610940387277
"2003-05-12",1.21738697666738
"2003-05-13",-0.333328637529959
"2003-05-14",-0.170922935685092
"2003-05-15",0.724147814904644
"2003-05-16",-0.413926669731991
"2003-05-19",-2.01028963242209
"2003-05-20",-0.418209663391187
"2003-05-21",0.0981497184612109
"2003-05-22",0.541912760678303
"2003-05-23",0.162593363992768
"2003-05-27",1.99733190215074
"2003-05-28",-0.0549798727900074
"2003-05-29",-1.16826859054436
"2003-05-30",1.72764518149603
"2003-06-02",0.840746161361353
"2003-06-03",0.273623664031641
"2003-06-04",1.37211608055416
"2003-06-05",0.354058482463732
"2003-06-06",0.446112239207475
"2003-06-09",-0.848278973781649
"2003-06-10",0.809291391050212
"2003-06-11",1.95181282123867
"2003-06-12",0.179877036966221
"2003-06-13",-0.618431351370646
"2003-06-16",1.90403422956939
"2003-06-17",-0.477382018041254
"2003-06-18",-0.359004159117333
"2003-06-19",-1.31737624209959
"2003-06-20",0.58265826766463
"2003-06-23",-0.93819618747634
"2003-06-24",0.301530540196825
"2003-06-25",-1.09514748749703
"2003-06-26",0.433062488297595
"2003-06-27",-1.03197018244181
"2003-06-30",-0.308648686784878
"2003-07-01",0.472139808423631
"2003-07-02",0.527801019008136
"2003-07-03",-0.57668837798907
"2003-07-07",1.04605384152965
"2003-07-08",-0.267021002385688
"2003-07-09",-0.734489834625035
"2003-07-10",-0.791148887124557
"2003-07-11",0.865902478366178
"2003-07-14",-0.242432154213369
"2003-07-15",-0.563048118951102
"2003-07-16",-0.252535736532004
"2003-07-17",0.843944714012496
"2003-07-18",1.47665751592951
"2003-07-21",-1.41982631295218
"2003-07-22",0.08197037084308
"2003-07-23",0.112366582303375
"2003-07-24",-1.11849227649485
"2003-07-25",1.71338503262568
"2003-07-28",-0.416942319612974
"2003-07-29",-0.94175471329176
"2003-07-30",0.361073752902846
"2003-07-31",0.390056948807942
"2003-08-01",-0.835220618900538
"2003-08-04",0.149471120832706
"2003-08-05",-1.28666419163478
"2003-08-06",0.302404230723591
"2003-08-07",1.09054730603601
"2003-08-08",0.524627283571045
"2003-08-11",0.0905576870054533
"2003-08-12",0.740071024999716
"2003-08-13",-0.556784058961494
"2003-08-14",0.972078200623821
"2003-08-15",0.110828665983769
"2003-08-18",0.984149644975289
"2003-08-19",0.079038515618145
"2003-08-20",-0.089179889885224
"2003-08-21",0.563058859795081
"2003-08-22",-0.786268149834406
"2003-08-25",-0.206337159583095
"2003-08-26",0.308724821939346
"2003-08-27",0.173976972198991
"2003-08-28",0.470625559118762
"2003-08-29",0.341802011571898
"2003-09-02",1.3529851601168
"2003-09-03",0.483063638393233
"2003-09-04",0.415319471963478
"2003-09-05",-0.90383291228411
"2003-09-08",1.22543367018332
"2003-09-09",-0.661697113363133
"2003-09-10",-0.383293188633717
"2003-09-11",0.109118885269171
"2003-09-12",-0.0698480338785961
"2003-09-15",-0.302455283478036
"2003-09-16",0.940660400104964
"2003-09-17",-0.563341806955067
"2003-09-18",0.899248423069195
"2003-09-19",-0.385604619264461
"2003-09-22",-1.12684100547878
"2003-09-23",0.518797444056124
"2003-09-24",-1.27354507870376
"2003-09-25",-0.509072182650891
"2003-09-26",-0.355773743036895
"2003-09-29",0.901426204601161
"2003-09-30",-0.908725481974298
"2003-10-01",2.35479411014822
"2003-10-02",0.380578797927105
"2003-10-03",0.399892104441171
"2003-10-06",0.261239083085031
"2003-10-07",0.461998100048178
"2003-10-08",-0.160236790703815
"2003-10-09",-0.00155675836915828
"2003-10-10",-0.0377253588793784
"2003-10-13",0.540733611649756
"2003-10-14",0.4344585508087
"2003-10-15",-0.295360354824612
"2003-10-16",-0.417040926072679
"2003-10-17",-0.629473069354139
"2003-10-20",0.299035524557724
"2003-10-21",-0.323729620835973
"2003-10-22",-1.79073351573164
"2003-10-23",-0.0073715982669938
"2003-10-24",-0.0426151814108816
"2003-10-27",0.085024478617545
"2003-10-28",0.692406363341284
"2003-10-29",0.844492048521227
"2003-10-30",-0.456399411259042
"2003-10-31",0.427779371120019
"2003-11-03",0.348715722762268
"2003-11-04",-0.300924957127194
"2003-11-05",-0.315164530441876
"2003-11-06",0.358774842524298
"2003-11-07",-0.635547067101805
"2003-11-10",-0.273425625669167
"2003-11-11",-0.0530363699267246
"2003-11-12",1.36316515256598
"2003-11-13",0.582277534371343
"2003-11-14",-0.724943730255148
"2003-11-17",-0.350722427597274
"2003-11-18",-0.649056209666204
"2003-11-19",1.00330234713476
"2003-11-20",-0.720294064695481
"2003-11-21",-0.850224407769619
"2003-11-24",0.589329760044863
"2003-11-25",0.176527352094956
"2003-11-26",0.255753583116222
"2003-11-28",-0.0708028669076594
"2003-12-01",1.05579382982385
"2003-12-02",0.0438324948107638
"2003-12-03",0.589859023660546
"2003-12-04",0.352160888330444
"2003-12-05",-0.363326288304569
"2003-12-08",1.15368538702781
"2003-12-09",-0.1163222828123
"2003-12-10",0.2031489464133
"2003-12-11",1.02896695200169
"2003-12-12",0.58781783167738
"2003-12-15",-0.00993206584163607
"2003-12-16",1.77129286027379
"2003-12-17",0.380236942119972
"2003-12-18",0.874059876111354
"2003-12-19",0.0513406597083238
"2003-12-22",0.0957826846560246
"2003-12-23",0.237963136031259
"2003-12-24",-0.363814688076323
"2003-12-26",0.275948995559038
"2003-12-29",1.08636581016093
"2003-12-30",-0.0596196253461635
"2003-12-31",0.284547758408442
"2004-01-02",-0.336296651690955
"2004-01-05",1.34085433159543
"2004-01-06",-0.565261540907012
"2004-01-07",-0.267609162486387
"2004-01-08",0.443686863040913
"2004-01-09",-1.22206237682268
"2004-01-12",0.230285666429993
"2004-01-13",-0.550232115325735
"2004-01-14",1.08928455525267
"2004-01-15",-0.0354289344384677
"2004-01-16",1.20583383353582
"2004-01-20",-0.344678217369918
"2004-01-21",0.911124918791896
"2004-01-22",-0.381363728351979
"2004-01-23",-0.486981238103703
"2004-01-26",1.50151956273685
"2004-01-27",-0.648034782963649
"2004-01-28",-0.985045866920281
"2004-01-29",0.601151306940188
"2004-01-30",-0.46578693983568
"2004-02-02",0.379360883807112
"2004-02-03",0.0599252655606614
"2004-02-04",-0.151748965189821
"2004-02-05",0.273397449210322
"2004-02-06",0.352826793720424
"2004-02-09",0.104443989780458
"2004-02-10",-0.0030888586698069
"2004-02-11",1.10938705537632
"2004-02-12",-0.468680306154724
"2004-02-13",-0.211340077380993
"2004-02-17",0.730487225719685
"2004-02-18",-0.17491122289425
"2004-02-19",-0.296724320447476
"2004-02-20",-0.439863040770203
"2004-02-23",0.0307429190954502
"2004-02-24",-0.704001645417849
"2004-02-25",0.109553050013731
"2004-02-26",-0.519652673718931
"2004-02-27",0.157087459712366
"2004-03-01",0.819777205666038
"2004-03-02",-0.933769682115677
"2004-03-03",0.0149176635364167
"2004-03-04",-0.268347457410166
"2004-03-05",0.448030379395808
"2004-03-08",-0.425058337794029
"2004-03-09",-0.563326886598279
"2004-03-10",-1.2430348177574
"2004-03-11",-2.04865160167141
"2004-03-12",1.20632230454458
"2004-03-15",-0.977943564802001
"2004-03-16",0.515796966852111
"2004-03-17",0.895807073079945
"2004-03-18",0.0345940122240322
"2004-03-19",-1.47065619698871
"2004-03-22",-1.12897759969979
"2004-03-23",0.0977966676115297
"2004-03-24",-0.47560614687579
"2004-03-25",0.999258140566975
"2004-03-26",0.382074448533912
"2004-03-29",0.9041323296555
"2004-03-30",0.656396558689089
"2004-03-31",0.040816531007671
"2004-04-01",0.338818325287474
"2004-04-02",1.24844368811524
"2004-04-05",0.847817737048156
"2004-04-06",0.0778890291082069
"2004-04-07",-0.366364636307384
"2004-04-08",-0.0179711356198692
"2004-04-12",0.842165924476477
"2004-04-13",-1.01367515650239
"2004-04-14",0.116294501137187
"2004-04-15",0.529944805880748
"2004-04-16",0.442705907520518
"2004-04-19",-0.0944039303820745
"2004-04-20",-1.51347073267429
"2004-04-21",-0.0515691974996152
"2004-04-22",1.37559320127427
"2004-04-23",-0.198517884848623
"2004-04-26",0.0415801427374199
"2004-04-27",0.651369900639587
"2004-04-28",-0.967525967654286
"2004-04-29",-0.988569503338173
"2004-04-30",-0.192266234138232
"2004-05-03",1.2908677302781
"2004-05-04",-0.158282084961834
"2004-05-05",0.516237586301447
"2004-05-06",-0.165373571705954
"2004-05-07",-1.03350303508135
"2004-05-10",-2.1476670075726
"2004-05-11",0.64428840648705
"2004-05-12",0.767468760722386
