"Date","KO","XOM","GE","IBM","CVX","UTC","PG","CAT","BA","MRK"
2001-01-30,1.37353204295346,2.19524420083068,4.12724456760812,1.40770400796844,0.440695579408933,1.10800493482858,6.16358160624655,2.97168272183094,-0.550560969786133,0.855584840284084
2001-01-31,0.155275830283696,2.61256068283502,-0.585523106885344,-4.03364458912197,1.71979855238019,0.749645220023516,1.03546034351035,-0.406303418775129,4.10002226261818,1.4462112745007
2001-02-01,-0.970186054485841,-0.787376608169686,0.54225309644182,1.81383034664898,-0.011990368127526,-1.11317829204193,2.89473738040341,0.248479927736759,-3.44326151223848,2.76028678373194
2001-02-02,0.520965431370296,-0.600693043864433,0.108116953107003,-3.37053248659913,-1.02606042308495,-0.256570427516822,-0.257234060796673,-0.135375375468532,0.582158611275789,-0.605483304415843
2001-02-05,2.49707667395233,2.15751529232007,3.33608890904044,1.75297360869878,0.181848603286553,0.323981839098915,0.796712314876524,-1.13589300887904,1.88198773457158,0.605483304415841
2001-02-06,0.370913406069297,-0.543920789352617,-0.523823981717272,1.74026423787477,2.53509150473434,0.215385885781177,-0.309890380172744,-0.572793756735061,-2.09320597429097,-0.142092186738132
2001-02-07,0.971376189203116,0.546742805806378,-1.3749097555639,2.46795374854172,-1.59483081130362,-0.134557561560429,1.43334318317588,0.206605407695876,1.56124356507037,-3.02055137053933
2001-02-08,1.01153071660464,0.165829342013923,0.40382076253565,-2.43291201876743,1.08588050176265,1.00491356617282,-0.386474434648685,-0.990961939570549,0.10440299555839,1.35912521891605
2001-02-09,-0.778528104805763,1.5966688572469,-3.18990579640466,-1.85766920837235,1.91595158824261,-0.173479704411344,0.120076800159248,-0.417693357001569,-0.296050351297402,-0.301818367233937
2001-02-12,1.12441922756205,-0.116584768382045,3.97173845728045,2.55634470484701,0.74238618954441,0.160131831330735,0.146640481746989,0.301877908415979,2.97247754593376,0.313805573692618
2001-02-13,-1.42409385273389,-1.13742444497967,-0.73937495819115,-1.00591581093279,-0.61436607142784,3.14987306264003,-0.735075108355964,0.300912760834285,2.75497319028239,-2.72414896933436
2001-02-14,-0.770138258094019,-1.01950141569929,-1.92687559117444,1.17982190511408,0.584121749282139,-0.227008088799833,-1.16025735103188,-0.789065178248063,-0.214342297672997,-1.3967294614458
2001-02-15,-1.91740494425171,-1.71844029641746,3.65065820170366,1.44903618549803,-0.525587984870721,2.56416299225577,0.230343744287405,2.75755079104971,-0.728830657169271,-1.94002531791687
2001-02-16,1.68184368825201,1.82562548823489,-2.0636465833769,-1.53593286261162,1.33762841535575,-0.953822173030972,1.31817978314055,-1.02517419621658,-0.26634749623965,-1.04260983469486
2001-02-20,-1.51071903690942,-0.262183039529867,1.45741664546957,-3.09072747248709,-0.0577609145726742,0.637006127441582,1.15575450253638,-4.37648581139192,3.05340521744101,0.786179828299056
2001-02-21,-6.26362600282797,-0.334697251285502,-0.821214277881738,-3.64410888278562,-0.661117900109684,0.4686577487128,1.42946506069881,-2.03005317608531,-2.70397114619505,1.034420455408
2001-02-22,-3.57742191266775,0.822741296434389,-0.423682717072699,1.2846273240637,0.174356238652199,-0.850403759894505,-0.915673014778277,-0.661297906674759,1.77812980072631,-1.29153432759181
2001-02-23,-1.88598128449952,-0.846673910943805,-1.97260935467824,-4.60393827349441,-1.89989835079083,-1.54143981834852,-1.41602464816928,-1.48561153669907,0.53703250346048,-0.801096342703781
2001-02-26,0.899857710836217,0.358629865794929,3.82373628753999,1.24227170565404,0.118349715935619,1.54143981834854,-5.36600492771102,3.76941044209484,1.84938336170689,2.8772322521889
2001-02-27,-0.899857710836218,-1.80617976270573,0.0416702083635469,-2.60730323516758,1.33915533862537,1.51808386818923,-0.578252226794973,2.04481879660035,1.48667583398532,0.728427891571246
2001-02-28,1.96146131514976,-1.53047958595289,-3.174868197245,-2.65706929137216,-0.0466923924025598,-2.20880459283069,-0.283248950430427,-2.11688629913441,-2.38294351201039,0.362271040018804
2001-03-01,-0.624274049562388,0.430837331003904,-1.2769363162182,5.97408527749848,1.36812555695079,0.128271715548218,-2.65914878891173,0.956933332623202,-4.18608009825874,-0.56265853314449
2001-03-02,-0.285002168576581,2.19924840457429,-2.96215364384599,-3.60007165673442,1.83699826830166,0.0512368914758139,1.44616684475338,1.60611866991518,0.751577642701273,0.500390808038416
2001-03-05,-4.57502071856277,0.766255785005314,1.49737541953795,2.51932749836147,2.15854410145093,2.5926590739073,0.729529927167052,3.79306343287544,2.96713804376578,-0.77661472961641
2001-03-06,-0.799978406520849,-0.298639977098092,0.751387569267463,1.03358400841724,0.0774655918938312,0.336448170776843,-1.59474689082673,0.405265702921997,0.354770772753044,-2.650145219903
2001-03-07,1.25711167353378,0.727001850322088,1.22539995608716,1.45167612505183,1.02292261250051,1.62908538166142,-0.770492293658626,5.01694951465953,3.12151985339285,-3.57778109790604
2001-03-08,1.90519209619453,1.92884799849484,-0.239586559105662,-1.00919486288521,1.70351628162723,0.47629697154098,3.55540788814674,2.0933204178282,1.00895573990231,0.522868754848972
2001-03-09,0.194364397071561,0.162861504403318,-4.59489282656842,-6.9818959531065,-0.183056909678662,-0.464010099457664,-2.65467239807516,-2.00794017761693,1.15161805722494,1.19616514138089
2001-03-12,-2.75612193746003,-2.62750700424176,-10.1032990308141,-3.90233116589013,-0.724785259293521,-4.12298769144761,-1.29560044886066,-4.09640607415371,-7.11759389359981,-2.05559284472423
2001-03-13,-2.37161709467288,-0.55071274688026,6.66671099403445,2.99174495015209,-1.63083358312801,1.07830081776298,-0.161281172331166,2.39543782936351,-0.707466073394995,-1.65894782296901
2001-03-14,-2.24026968911921,-0.79540189389169,-3.119248053125,-3.54836487405379,-1.21013918608668,-5.51193516522962,-2.28603559788696,-2.77427538354451,-4.30116154585067,-1.38068284559433
2001-03-15,-0.041987282126629,0.374326606281886,0.121824260331981,0.62993085213524,-0.931367885804104,0.995062547102199,-2.52402688415147,0.467733788266351,-3.36519772757244,2.90467385930377
2001-03-16,2.07693931917869,-1.51838628804693,-1.17540919624488,-5.88343580556026,-1.36216984727701,-5.87205065651564,-0.370280340749024,-0.892844430346928,-4.27921461534631,-3.57425891528089
2001-03-19,-0.515210458792094,-0.540029849686493,1.22403196006705,2.73690962035413,1.76721721370308,2.24265976869636,1.83775476046573,1.20350759224243,4.13650814122949,0.864005562148385
2001-03-20,-2.02447782083875,-0.741084711033767,-2.5879113329095,-4.75495381780737,1.74746772498928,-1.68425771694194,0,-2.85378966588274,-1.83753025121464,-2.55777200362319
2001-03-21,-4.70526675371184,-1.05936296971554,-2.65671346896374,0.879473173914335,-1.05373161452713,-2.98144279841479,-4.18341714519629,-3.92846589053671,-2.11309994694991,-3.31408614840188
2001-03-22,1.03330799799092,-2.67937963827807,-3.39015656832464,0.0224734708693039,-2.46095332416522,-3.45847794241029,-0.714584229967372,-1.93899933488849,-3.49584917253361,2.54242039894808
2001-03-23,-0.482330523701665,-1.03490047444125,5.8969427757651,4.830925667291,-0.918472389715729,-0.52101280763247,-4.14862826495051,0.962202584992939,1.90480786947241,-1.05269716888564
2001-03-26,-1.32743776814469,1.74023510983334,0.598337836334727,2.00100317635131,-0.300321796898429,6.8633735657511,0.364799895135675,2.76257719928579,4.50095649737155,3.56008256552225
2001-03-27,3.73774827207285,3.00863156387183,4.09116262389408,4.20791923813713,1.59527075317507,3.69355046344899,2.87129798581556,4.24032764586496,-0.433832943534543,2.93636768103399
2001-03-28,-1.42611159074079,-2.49872206218923,-0.862715204307037,-5.25108608750427,-1.4103502330635,-1.70663423770388,-0.177079588032091,1.55047773876601,-0.362982303825884,2.07048222965712
2001-03-29,-3.16159395350093,-0.458723601701663,-0.361660442976375,0.665128933924651,-0.208066701895174,1.82749631635124,-1.32983397035618,-1.95302109518761,1.71250776492923,-1.27215477407222
2001-03-30,1.42732309011828,3.40290436838521,1.10492259420083,1.19236384062646,1.58426545007221,-1.69101100479917,2.18010424235657,-0.539289103551661,-0.429856293123978,2.26525687532066
2001-04-02,1.51632445168852,-1.74349289745317,-0.143371414475007,-1.5930622041105,-1.06488520296156,0.136367762856809,-1.61030050914985,0.135063699765376,-1.24631192153086,-2.19786328799853
2001-04-03,-2.62964048947562,-2.15884762532474,-5.20487447983744,-4.6157657727723,-1.00653193576383,-3.56419708110579,-0.815006095419472,-5.26684047972456,-0.748001526110323,-1.95848839761378
2001-04-04,1.31241051369312,1.02170345158375,-0.201872883464616,1.765529087688,1.95747769558971,0.801573957074151,-0.377143125988041,3.24379477236267,0.0366856324966334,2.26769667901835
2001-04-05,0.110461297905255,2.79414713659459,6.12188918161095,6.53190878022456,2.23256768562646,5.11881142072576,1.11090745153309,4.99384474666603,3.9128615754652,1.73041303160118
2001-04-06,-0.664442448757796,1.43538078718241,-2.233822785895,-0.265058858791079,-0.514270711464421,-1.83987773578463,0.210995451469576,-2.72354777361217,-1.47180919347147,0.84100667157467
2001-04-09,-2.47485858315573,0.498114845223827,1.99600702212454,-2.01091305669841,2.52340721649252,1.53331507436216,-2.19643866227564,0.960579104369976,1.5773555462731,2.0464801521547
2001-04-10,-0.571057374961074,1.78969071833054,4.26490849010758,3.12764888965181,1.41079428990446,-0.428033119106681,-2.75554167429894,1.58806157436556,5.05722571549645,0.498701887048101
2001-04-11,1.09367785510264,-2.48291822549867,-1.28588966571993,-1.64908381508451,-2.17874505824889,-2.37372691082083,0.475825506501584,-1.23297572305532,-1.17710759026796,-1.59448352358512
2001-04-12,0.992081451301701,0.0732432142987579,3.25138352965031,-1.27040875532712,1.09523362683212,3.41399509440578,-0.305601794044552,4.05911177650267,2.30742085127198,3.00056043255183
2001-04-16,1.8671481475277,3.06231472722299,-0.111921075029204,0.570055871606656,2.15529517750516,-0.119543810237317,0.59348730314401,-0.554557407724549,-1.24736874975707,-0.504438686444205
2001-04-17,0.636623512777544,0.189095402305041,1.79782965715521,3.00353831289,-0.58804879493411,0.410921707655713,-3.00324320101907,-2.16228032866751,1.41257072156095,2.18827391224116
2001-04-18,2.27153922431725,0.494543814055251,5.20743223694972,6.59790863410202,0.224921263414934,3.2533381718727,0.663814583769879,5.73408097727417,1.14849860572356,-1.9357139879571
2001-04-19,1.59157947854675,-0.801947146166713,1.28626935758468,7.21680554373515,-0.762635849428696,-1.02963609353545,2.62927242254946,-0.897745049671084,-1.0990196268601,-1.30737337650744
2001-04-20,-1.05828808044806,0.848936939499733,-0.848768579348813,0.313992606099544,0.537714586013767,-0.740061538357178,-1.64162108713748,0.418521128587529,1.74943822793897,-6.13835583698939
2001-04-23,0.952991991659594,3.2687137927432,-1.88880316045349,-2.49541286908208,1.55351181224151,-0.09127444344194,0.0861265409290858,0.769805318567414,-2.56089654714311,0.86572104290704
2001-04-24,-0.126576145764881,-0.581166324007432,-2.5970049554378,0.59648498174826,-0.433860045776612,-0.208952871368004,-2.45885110292405,0.103560912464663,1.0914563476852,-1.06965656980985
2001-04-25,1.69478982512942,1.81225633764347,3.88104897989418,1.91638702590207,1.0758803258625,-0.0653845370728801,1.61119729330589,3.45914127044252,-0.759435564351063,1.88780928639511
2001-04-26,-2.7341059834451,-0.269766918898171,3.06899159561372,-0.9712387354274,2.62981440612781,0.716863177563972,1.27742064763744,-1.30850744011399,1.05501654721852,-0.0133531978245777
2001-04-27,0.212900312420972,0.236066399346605,1.30982493356383,2.13980739141662,-0.378784351173656,1.92933189385531,2.59055152567498,1.92662055774011,1.02780974714227,1.06315476918629
2001-04-30,-1.73836103602748,-0.517845710685674,-2.88400950878908,-0.916427601309576,-0.958564049283932,-0.536477909057259,0.367002545229758,-0.218854793789903,0.307966859754997,0.42209896277116
2001-05-01,3.06993815869014,0.225478917026908,0.779880410582568,2.88485239574824,-0.113963074013766,0.472746950686658,6.65140252144626,1.1487191640013,2.60336091062214,-0.488219756893129
2001-05-02,-0.126058993597882,-2.62422667441991,0.387765150716854,-2.65929197469066,-4.72359644078159,-0.395925301248398,-0.0467597469168938,-0.949751776906305,0.894620601258125,-0.916963760211732
2001-05-03,-1.73880952716347,-0.463481230884887,-1.22950510003707,-1.48410539880517,-0.326652221119712,0.217268654010689,0.186874837344605,-0.518222824227695,0,0.47944319042837
2001-05-04,0.171001412636149,1.67008581901835,2.90584886349637,1.88194708136833,1.78331356679027,0.826668108440975,0,1.01398487275626,0.778156025021364,1.45082329827342
2001-05-07,-0.0213875942897659,0.728319225240447,0.0599885972906333,0.0345204448776299,0.906479676850323,-0.711731771839414,0.5895280874128,1.88131942294088,0.29417179459008,0.691638223720679
2001-05-08,-0.53537057666975,0.621728149698136,-0.965377668680269,1.6619950959399,-0.425530810789057,-1.64617638833094,-0.232253955763604,0.657895098415075,-0.0927909713978873,-0.599943703744642
2001-05-09,-1.75462482758013,1.09831888405051,-0.101095980497706,-0.61362432636184,1.72277801164564,-0.480919576258369,2.58642442532646,0.288877315163235,0.834259728282313,1.14462216783475
2001-05-10,-0.328313720486881,-1.33048935880247,0.805922854214297,-1.53336182866483,-0.230759765443175,2.54704717807863,-0.530202357940168,2.71288365303218,1.45094451147088,-1.04011300291132
2001-05-11,-0.704086018447433,-0.523515320323135,-1.65927375238978,-2.98684229304615,-1.25777488587559,0.468904152959172,-0.51771692157504,-0.431417734188953,0.090942210057956,-0.76080369439341
2001-05-14,1.5771972691331,1.60725288383868,1.45843685986432,0.668560320974852,0.40340392064717,-0.2785309115294,0.836173406689716,-0.716847163415786,1.0998374937786,0.982740522305749
2001-05-15,-0.239334461101805,0.436953495695944,0.841004700574104,0.902038073998637,1.05371341861936,0.657031944361398,-0.106084306113049,0.604011128009524,-0.22502287255977,-1.03541344712834
2001-05-16,4.95161448204205,0.0558855705730968,4.02557534745713,1.93574502414545,0.526279677448217,4.59747211995016,3.44123389282489,5.08131184326182,0.239949558411966,2.85732284733042
2001-05-17,-0.207518389551919,-0.864072235248969,-0.191679527457507,-0.632384442135008,0.429581781089357,2.08900063332495,-1.68348519974645,-1.18745951122551,3.01041637009187,0.63815284151639
2001-05-18,-0.0623967841071099,1.64317793682806,1.67457665822461,2.0387803141932,1.97693137502099,2.9794349904357,0.490262444226213,0,-0.64167797528906,-1.53850728138702
2001-05-21,0.394257797881001,-1.62062880006846,0.770730744845505,1.35311464333375,-0.44164298986834,-1.04892362816616,-3.36052946289337,0.811140082330573,0.496218415625053,0
2001-05-22,-1.01993126407335,0.0676169185068674,-1.35742567647624,-0.86897668561059,-2.1539982268288,-1.72986451801546,-1.93432999585536,0.893672289461688,-1.00960409221259,-3.01658704966948
2001-05-23,1.86540497773413,-1.74931061006873,-2.55713691687311,-0.518350662005997,-0.940527011158322,-0.318865525350604,0.296439211914408,-2.1583366303657,-2.98530777722334,-1.47556156205028
2001-05-24,0.79761452628243,0.753489832586753,0.0973250558408456,1.85662090426676,0.127289725568015,-0.37913577083517,0.0934173269986631,-1.09691806244008,-1.21945645954185,-2.04783583413109
2001-05-25,-1.89191306070242,0.193150327679886,-2.86155111190646,-1.51644804165168,-0.127289725568005,-1.17033310028494,-1.1741423493484,-0.737967275850634,-2.91003384189502,0.137836788273943
2001-05-29,0.35232822871029,-0.341163657133997,-0.562131347149359,-2.17104166132529,1.44412341779753,0.120069613274995,1.77935773586681,2.08912361570341,0.315251749465022,2.43566092424201
2001-05-30,-0.956109758679245,1.21135662837674,-1.3172864398708,-2.29916263608938,0.303103618113415,-1.9993910452902,-0.418553987071874,-3.20644905125707,-0.758386752863191,-1.50340237828176
2001-05-31,-1.00762558050309,-0.135139439947542,-0.0408299972811645,-0.757426223706446,0.218900600444821,1.95135643346257,-0.202232254998247,1.41315207539113,-0.254113791411053,0.0685412379371514
2001-06-01,0.861249822024364,0.225110401968678,0,0.970210428864341,0.342922234199624,-0.168146389141655,-1.14281920396553,1.26595989481586,3.30004325409458,1.64418670080822
2001-06-04,-0.503246953087137,2.09152251842751,0.914224960722941,0.662180817585767,1.69749150287247,1.37318854132678,0.141581000813313,1.68124341965818,1.57214631081162,0.161544858141909
2001-06-05,0.105007553019674,0.789518797742402,-0.547553190913736,2.88817722147657,-0.337194632248286,0.661977070462853,0.7518627557732,0.197070219467597,1.35382110867564,1.34988223044176
2001-06-06,-1.84381708018314,-2.37641340341452,-0.878131212676943,0.452069310547823,-1.58879166716399,-2.84402206771028,0.916578009564923,-2.24361791557219,-1.24785335080089,-1.84892777070942
2001-06-07,-1.35680512896834,-0.246367264803005,0.327578128962545,-0.212931146063306,-0.156147454857576,0.85693574356713,0.385797770481904,0.60201696937587,-0.683088239676542,1.15620035746583
2001-06-08,-0.26046800181106,0.235217128202276,-1.58677926604974,-0.985736060614662,0.446861451704146,-2.18697556901411,-0.990720419038556,-1.18932191286811,-1.62778870573974,-0.791771233584617
2001-06-11,-0.15230680996748,0.34616979258357,-1.54915022292001,1.07948223379047,1.0931307934298,-1.1488966162625,0.108844251802771,-1.80150238542116,-0.139459103265645,-2.69016241012274
2001-06-12,-0.0435622973094597,0.467103596403519,2.84933287536135,-0.0937461731758095,0.0922834919179823,-0.0746250419266958,1.77134937207405,0.858411802558763,1.85856139077035,0.497069888970242
2001-06-13,0.262061871898305,-0.155464727244531,-1.90443032099346,-0.607411937142516,-0.451918084618918,-0.199114593821475,-0.843257023421178,0.407998599771105,-0.335360462910559,0.713586282292872
2001-06-14,-1.82682823781259,-1.26378493895573,2.08879503381956,-0.680221060244525,-1.54552841875651,-4.01677718775959,-0.138657998869358,0.277103097501687,-2.99126621819039,1.04741955984683
2001-06-15,-1.70255803329787,0.0562584307286314,-0.102386639714175,-1.8748970052106,1.07095256447243,-3.09543051999161,-3.54662465313046,-0.073809706499843,1.07972426718965,-0.203148180515164
2001-06-18,-1.11321967857756,-0.428450665889921,0.388499854401665,0.588065629857865,-1.02921799453101,4.01205885977027,-0.7214309121953,0.570863569592861,0.975749297697549,0.675684118724577
2001-06-19,-0.0457253525900591,-0.146999541180628,-0.265633586336859,0.49759596434575,-0.209165409203841,-4.01205885977025,0.417467912095887,-1.0521847031363,-4.86357810322676,0.470259551869463
2001-06-20,0.410577799504965,-0.726851920843777,3.81418859962281,-1.53560753003694,-1.08438878400972,-0.738500760600667,0.224030942339292,2.94380367926627,-1.1228172930064,0.08037512461826
2001-06-21,-0.77694246472582,0.772118576262733,0.941004999899129,-0.434212010849698,-1.07485973266299,0,-0.320215121296231,0.878999186842993,-5.65523629521376,-0.254812084921279
2001-06-22,-1.71223177940954,0.563951744088101,1.18316431260149,0.239439881111673,1.36027664399746,-0.988737465499453,1.48056304730392,-2.42237819698413,-1.30715690424193,-9.38340561878537
2001-06-25,1.71223177940954,-0.439589548962745,-3.15367099534356,-0.195032340535768,0.221406938820835,0.122442601372858,-0.761426661816265,-3.72830526782914,-0.0702061371112596,-0.443505779364149
2001-06-26,0.822455564581384,0.0451233157202985,-2.94852307684429,0.345591742619166,-0.263652818134021,0.0679574289939964,1.67384162862363,1.03921630985637,0.105277385002404,-1.91449249274229
2001-06-27,0.521979228780794,-1.52464650040588,-1.09225432083429,0.423731342019623,-3.54686245006042,-0.31297224613844,-0.722950968464061,-1.7253533531893,1.1855185703888,-0.87972391823584
2001-06-28,2.61379553891719,-0.459662855049663,1.25609048089871,1.38221202482393,-2.95348121890406,1.24594652460138,0.393538697794932,-3.16681516032789,-0.800416833844973,-0.979794116084369
2001-06-29,-0.77476938634116,0.608617174735268,0.265633586336863,-1.39983717643991,1.96390533661473,-1.40961476326649,0.235401977835607,-1.21143889463276,-2.90700272247007,-1.6911118927347
2001-07-02,1.32448495952373,0.399906003388945,2.41949984287355,0.746084904757871,-0.210171603788839,-3.02085567273644,1.04465879315507,3.74517528586753,1.3576465122347,0.686100357730244
2001-07-03,0.742846758876882,-0.411333285070213,-1.38405528833217,-1.20530836114193,0.0885638179016238,2.59682378411512,0.20145657399951,0.0577452336894286,-0.0532534284298862,0.542411438513269
2001-07-05,-1.5353920074365,-0.390097959487556,-1.79927886288871,-0.781902749324553,1.02363269320922,-0.46714963219241,-0.108444782704176,-0.598046064914275,-1.97204361705319,-0.869290185591494
2001-07-06,-1.42478253990346,-0.230100945455384,-3.31404195461313,-5.12468866107946,-0.351078896494328,0.329936981038504,0.725705594692827,-4.10805947159468,-1.69825798395408,-1.09733799047531
2001-07-09,1.38055945253409,-0.0922795674555048,-0.0853855136135351,-1.68546993122332,-1.06048291495962,-0.17857498064935,1.73869935853453,1.60010692355032,-2.74447199877829,1.81195136561534
2001-07-10,-1.22376442697933,-1.11316304611394,-2.35405380439223,-2.67099119670658,-0.713375528984516,-1.13405613597438,1.30677638302064,-3.26713022131822,2.4678563625575,-1.37159021290845
2001-07-11,1.86300461514026,-0.948939487218996,-2.54522093936507,1.83676225835494,-1.9540242993567,-0.292444063776048,2.56349998653291,0.450023429670855,-2.33543216117451,-2.15744859211827
2001-07-12,-0.04392854574802,0.586844879264155,5.21896289329505,3.22148974111672,1.5730253967283,3.71044419405885,0,5.74980971668114,2.97969636576833,-2.20496057578558
2001-07-13,1.13658416723296,0.618326497543293,0.95291024237181,1.18633087595492,0.380998902628393,1.00298672373026,-0.891227629223052,1.11132145535844,1.04045249727527,0.816233980000421
2001-07-16,2.0863214860534,0.0116126019647745,-2.62636241008432,-0.656320441169323,-1.97686602341389,-0.199799519276096,1.47133104216804,-4.10362633785614,0.380646007341045,2.37797745623599
2001-07-17,0.318825243530751,-0.805667676911633,-0.238299560056092,0.656320441169322,-0.916934414032412,2.05870941839323,1.12171340681401,6.12202077300659,1.82827542852293,2.35384397863032
2001-07-18,-1.94971474288057,-1.23855247716377,0.0867088957041034,-3.99462474046796,-0.0575698174175884,-1.72590056918924,-0.504557481696382,-0.982226717675038,1.46348195622685,4.65134362220832
2001-07-19,1.03313870202869,2.24172514567424,0.712494940187843,-0.268900946947216,0.402395511224852,0.820552720855175,-1.17738778927664,2.84447189746655,-1.30369735398894,-0.370794812284262
2001-07-20,-1.2714158369739,0.647813562961866,0.322213368865856,1.62139779408204,2.04433627467495,0.302696453078325,-0.439616828317537,-0.369693944014685,0.706821945482733,-1.30119651009028
2001-07-23,-3.59908402546635,-2.00327069704372,-2.89371038478,0.141821641173937,-1.48368303334656,-0.924053012300309,-0.426856662698305,-0.185319161626652,-0.955414964266034,-1.1049561213678
2001-07-24,-0.63145380584907,-3.66641118958165,-2.91172017053819,-1.27404243994596,-2.84705040891035,-2.05006996704626,0.426856662698304,-1.87274640330998,-1.77568642346922,-1.17890656356312
2001-07-25,1.7492871685953,2.79201289631124,-0.455617347828808,0.363004042067608,4.57777594338182,-0.135482184185136,2.76646903309733,0.188838642777297,2.51956008657378,0.0923617205350093
2001-07-26,0.0444833777211408,1.39070232338854,-0.114216958583344,1.05267930791569,0.982038511324454,-0.803043969328585,1.41844235251877,-0.81455366198717,2.50923479653077,-0.35455527696293
2001-07-27,-0.467775701005284,0.0234212584649457,2.03626799560066,-1.23400558166035,1.15931429384496,0,-0.749262131892274,0.341760581360404,0.0516409538213556,0.585116141113646
2001-07-30,-1.19037554854446,-0.751722897256195,-2.37974523943008,1.09236467162301,0.470898669551121,-0.961123079029141,0.89003182056835,1.5052401852966,-1.2809225034989,1.68966509550975
2001-07-31,0.765308420610396,-1.54451690597398,-0.229582219279931,-0.606475763107117,-0.153133373823093,1.26134780270355,-0.112603866346714,2.85336682388281,1.94951170594193,2.57780414468557
2001-08-01,-1.1727607866295,-0.383904879343431,-1.6222870007735,1.74316154365611,-0.240976323280583,-1.42705002212566,0.673586024618002,-2.10923882799913,0.799783746527878,0.0146622211966836
2001-08-02,-0.38643204612804,0.312067002624882,-1.41178137613794,1.61213484453252,-0.131720653851146,-0.110653243770342,-0.0559464477978874,1.19762694555342,-0.30553098755236,-0.294562205025413
2001-08-03,1.78313156041342,-1.13274925745538,1.29491054276339,-0.571489656742942,-0.407204817401984,-0.0414623839888436,-1.75045637211047,-0.275044209003177,0.660825960119676,0.470960459993805
2001-08-06,-0.201517359941258,-0.998617683807646,-3.23299785424717,-1.55573925198854,-0.320315691295265,0.359203991834798,0.751934614022865,-2.79349349184522,-1.37746111337424,-1.01825124514561
2001-08-07,0.60340301304072,1.28903937280472,3.27975258887855,-0.244415625493468,0.815379324940555,0.75566901205961,-0.198106294578574,0.658818449828693,-1.55305513858781,1.55997445234165
