"KO","XOM","GE","IBM","CVX","UTC","PG","CAT","BA","MRK"
0.0169611526939499,0.0184236541224199,-0.0204262490526055,-0.0152422048858279,0.0134659848114489,-0.00949368384782256,0.0132682122069421,-0.0101991556292844,-0.00265993058765168,-0.0103711404802092
-0.0149936719827175,-0.00261836268994242,0.0146818101137296,-0.0304350324917113,-0.000578501867044223,0.00638967747871466,0.0116246578483581,-0.0428209235452361,0.0310049155803391,0.00789172646179814
-0.0607150074868218,-0.00334078197674081,-0.0081787401793888,-0.035784114676816,-0.00658838716955668,0.00469828780858528,0.0143974962658884,-0.0200957365758492,-0.0266774086733084,0.0103980173620442
-0.0351413164683747,0.00826117619476929,-0.00422748449417565,0.0129283780389864,0.00174501104151048,-0.00846842818169291,-0.00911557290334242,-0.00659245888780824,0.0179405020867578,-0.0128321797729061
-0.0186833937307376,-0.00843112620463937,-0.0195331105038448,-0.0449953721803453,-0.0188194147786226,-0.0152961252196365,-0.0140597331260349,-0.0147452346651575,0.00538459529076185,-0.00797883909758501
0.00903854632013457,0.00359244199358399,0.0389783683569276,0.0124996604703274,0.00118404711557396,0.0155337311159136,-0.0522457274460485,0.0384136189285262,0.0186660751960299,0.029189903229796
-0.00895758279314229,-0.0178993874194435,0.000416413489662704,-0.0257358389964216,0.0134817086039007,0.0152968985877269,-0.00576592662270969,0.020657714990171,0.0149778385847952,0.00731187059561922
0.0198078947936966,-0.0151881899008347,-0.0312501280215304,-0.0262207949600228,-0.000467037029081463,-0.021846020467695,-0.00282832775750252,-0.0209455282042972,-0.0235483241548727,0.00362906856429546
-0.00622324289769827,0.00431794754661663,-0.0126877241383041,0.061561641119912,0.0137749540542764,0.00128373361807088,-0.0262412439145717,0.00961545459515367,-0.0409965522075326,-0.00561099187511205
-0.00284623713098731,0.0222358104247893,-0.0291876472261964,-0.0353602590321539,0.0185401845405402,0.000512653633252924,0.0145661755584832,0.0161902240896734,0.00754388687856089,0.00501551815681012
-0.0447192445830988,0.00769144094186935,0.0150865035718299,0.0255130198348321,0.021820663316118,0.0262653805545754,0.00732281789354028,0.0386602676795418,0.0301167583585977,-0.00773562663803895
-0.00796809865250925,-0.00298175296876235,0.00754177833269343,0.0103895239568859,0.000774177396966502,0.00337109977522432,-0.015821508680676,0.00405977730428764,0.00355371084576661,-0.0261533766732274
0.0126508429006211,0.00729693253031538,0.0123296292053685,0.0146223755538577,0.0102821229958217,0.0164236867816296,-0.0076752023186869,0.0514498278164113,0.0317076929784004,-0.0351449268093725
0.0192342247889095,0.0194756061422285,-0.00239191402423455,-0.0100414576262259,0.0171805523141835,0.00477434931457021,0.0361935978900016,0.0211536593965207,0.0101402678851046,0.00524231600937441
0.00194584302287426,0.00163020104853295,-0.044910075883962,-0.0674368341787911,-0.00182924651473848,-0.00462939293700348,-0.0261974004271808,-0.0198790546458162,0.0115829120361211,0.0120334765371837
-0.0271846492920268,-0.0259333065135012,-0.0960963037192308,-0.0382716226012757,-0.00722045078925182,-0.0403920449869023,-0.0128720676972871,-0.0401365347779994,-0.0687022888314333,-0.0203463445612001
-0.0234372906994901,-0.00549184711064687,0.0689391896729714,0.030369283514303,-0.016176529511309,0.0108418576276257,-0.00161178710995702,0.0242436448091801,-0.00704904504802095,-0.0164528574057662
-0.0221541623902975,-0.00792346051327075,-0.0307114271936373,-0.0348610323034366,-0.0120283706938193,-0.0536276073011801,-0.0226008154787728,-0.0273611376452501,-0.042099993426958,-0.0137114667867195
-0.000419894473032478,0.0037514360325408,0.0012191556214225,0.00631823582734969,-0.00927038552071746,0.0100000808942591,-0.0249244803045615,0.00468830122335362,-0.0330920673101328,0.0294730033317783
0.020986873444699,-0.0150693240809595,-0.011684682316874,-0.0571367607600954,-0.0135289678011513,-0.057029847376173,-0.00369612548932829,-0.00888911141743554,-0.0418895572993537,-0.035111640261039
-0.00513869869398276,-0.00538572275052651,0.0123150102772323,0.027746766350579,0.0178279553365372,0.0226793861186438,0.018547410430563,0.0121075818336069,0.0422326445889507,0.00867728762523989
-0.0200413103281927,-0.00738358289818342,-0.0255471191463696,-0.0464366265286249,0.0176290692636478,-0.0167011247128419,0,-0.0281339064668125,-0.0182077199355273,-0.0252532509009289
-0.0459627697849292,-0.0105379860677334,-0.0262171526229865,0.00883399704891152,-0.0104826165543287,-0.0293738054457245,-0.0409710856162415,-0.0385230175051661,-0.0209089989969571,-0.0325980901729988
0.010386914843562,-0.0264377901574516,-0.0333335258892495,0.000224286716399513,-0.0243081157072564,-0.0339937387340251,-0.00712024763211316,-0.0192040032864395,-0.0343550300026476,0.0257502687269737
-0.00481187709184827,-0.0102955620923064,0.0607429036552714,0.0494954468306281,-0.00914297327652658,-0.00519724581179293,-0.040637590181769,0.00966891567257533,0.0192307726168284,-0.0104710081076066
-0.0131870494583777,0.0175552331110291,0.00600131982824981,0.0202118035463248,-0.00299871755196468,0.0710447385465331,0.00365439518225763,0.0280103781847751,0.0460375249818687,0.0362419991423706
0.0380847891806293,0.0305433398045509,0.0417596743027528,0.0429771030024995,0.0160803928149471,0.0376254743775528,0.0291292488542281,0.0433164814169251,-0.00432879675976072,0.0297984615085989
-0.0141597516170123,-0.02467789613681,-0.0085893633893751,-0.0511561928118043,-0.0140046903933417,-0.0169217620502021,-0.00176866781873453,0.0156247630263133,-0.00362294020503806,0.02092107715214
-0.0311209189431565,-0.00457748634757216,-0.0036105025878187,0.00667279577123447,-0.00207822687416681,0.0184435115139678,-0.013211085375051,-0.0193405451687014,0.0172726634084237,-0.012641062304247
0.0143752924645209,0.0346155767320278,0.0111110962294814,0.0119954396471991,0.0159685118526998,-0.0167678500000882,0.0220408038275537,-0.00537893672287482,-0.00428966415404386,0.0229100878265631
0.0152788346835093,-0.0172846131253056,-0.00143345407638429,-0.0158036032299227,-0.0105924617429271,0.00136426306722126,-0.0159743363666425,0.00135210569539912,-0.0123853680309536,-0.0217380329882396
-0.0259541759611377,-0.021356579573893,-0.0507174100629716,-0.0451090576015364,-0.0100149483058543,-0.0350133588506623,-0.00811709162933427,-0.0513050145017455,-0.00745219132704966,-0.0193945371220945
0.0132110716493539,0.0102698432135904,-0.00201598248300439,0.0178120643315007,0.019767843540992,0.00804738132291449,-0.00376428772425252,0.0329697656139294,0.000366364717795165,0.0229363083450984
0.0011052237149316,0.0283350971370158,0.0631313892279468,0.0674999155066585,0.0225764002611153,0.0525205774393558,0.0111712528559458,0.0512054318886279,0.0399051068755754,0.0174543603803747
-0.00662263483735093,0.0144570131879613,-0.0220904866347785,-0.00264765662021682,-0.00512848260139787,-0.0182304792757513,0.00211211094221753,-0.0268672397083315,-0.0146103043610384,0.00844550112658515
-0.0244440082291979,0.00499415497029521,0.0201603354441291,-0.0199081730776742,0.0255544987696503,0.0154515195058627,-0.0217248529386236,0.00965146084482904,0.0158983083115249,0.0206754285367272
-0.00569512715448139,0.0180580063940068,0.0435715350918466,0.0317708833259609,0.0142077694434342,-0.00427092056329348,-0.0271794245161416,0.016007346500222,0.0518728603821954,0.00500005675121606
0.0109967604211418,-0.0245238931716596,-0.0127771420223347,-0.0163551551787434,-0.0215518023775108,-0.0234585918067581,0.00476996174665145,-0.0122540898900311,-0.0117020666265162,-0.0158185088132268
0.00997016000945661,0.000732858272780135,0.0330482880925342,-0.0126249227842794,0.0110128876614894,0.0347290187404616,-0.00305186854527817,0.0414269251694568,0.0233426557242853,0.0304603089723394
0.0188470158414966,0.0310968810314805,-0.00111826717529018,0.00571717753790435,0.0217866289530555,-0.0011940167967216,0.00595266357740698,-0.00553075690655636,-0.0123965884247238,-0.00503111653253618
0.00638619613162272,0.0018930811777369,0.0181411152271738,0.0304914245909778,-0.00586366830666263,0.00411737244566313,-0.0295857980976744,-0.0213904588977634,0.0142257691219614,0.0221237892992678
0.0229755730938552,0.00495721909707458,0.053453406470422,0.0682042054501901,0.0022521537241178,0.0330691473531801,0.00666079742775105,0.0590160316505401,0.0115506912984313,-0.0191717503373054
0.0160433499825947,-0.00798759655655545,0.0129466698517968,0.0748354281080432,-0.00759693627001023,-0.0102438428186415,0.0266409530272549,-0.00893764120038754,-0.0109295601499836,-0.0129880778008591
-0.0105265278348037,0.0085260258991573,-0.00845257020085988,0.00314545935636645,0.00539079688497268,-0.0073737557138791,-0.0162817016339184,0.00419521365859521,0.0176483357698827,-0.0595379020467347
0.00957460012424249,0.0332275018061909,-0.0187104092990219,-0.0246450967650228,0.0156571712502656,-0.000912208798558245,0.000860978005253976,0.00772726141057323,-0.0252835720504478,0.00869498755965248
-0.00126443354000283,-0.00579538519096645,-0.0256358762638393,0.00598201851441504,-0.00432905313927712,-0.00208685820140808,-0.0242890476274848,0.0010360509505225,0.0109743446218653,-0.0106400409757511
0.0170924772612746,0.018287233086689,0.0395743882730486,0.0193486432077612,0.0108164077271575,-0.000653366522890053,0.01624318836782,0.0351970186824504,-0.00756599296074756,0.0190576778772864
-0.0269715527494327,-0.00269330559724945,0.0311650885312456,-0.00966548964389313,0.0266470618510746,0.00719364845316228,0.0128563654470304,-0.0130001243793529,0.0106064236290513,-0.000133427710840461
0.00213236596756516,0.00236327589323548,0.0131842587355167,0.0216291706325318,-0.00378097717972004,0.0194806179719396,0.0262433925051484,0.0194534618925335,0.0103311986403574,0.0106878507475652
-0.0172338400374347,-0.00516466709729058,-0.0284286132947836,-0.00912212855213179,-0.00953939693203232,-0.00535067991769922,0.003677315902608,-0.00218639880119809,0.00308424196399959,0.00423054173219883
0.031174930866612,0.0022572823112843,0.00783017113941797,0.0292689746060781,-0.00113867637293252,0.00473880005783722,0.0687756584815848,0.0115534312945833,0.0263752478705179,-0.0048708308048776
-0.00125950064731872,-0.0259011352660431,0.00388510618932059,-0.0262430496468146,-0.0461381582491869,-0.00395152425694789,-0.000467411616914881,-0.00945261048594725,0.00898641746670759,-0.0091265948489736
-0.0172378858221305,-0.00462426030130925,-0.0122204925121521,-0.0147317784456698,-0.00326082575013997,0.00217622125325856,0.00187068778158017,-0.0051687294232835,0,0.00480505035906909
0.00171120847875583,0.0168410166984154,0.029484595669987,0.0189982692195354,0.0179932630874846,0.00830009224692008,0,0.0101915097903771,0.00781236979214794,0.0146144959535535
-0.000213003147949919,0.00730993459743079,0.00060141945368497,0.000344998287828746,0.00910536394891404,-0.00709227124090839,0.00591297815160319,0.018991310722078,0.00294578803201229,0.00693972979884339
-0.0053401008066728,0.00623690728158555,-0.0096081744293709,0.0167584685221323,-0.00424619708943741,-0.0163260173370667,-0.00232045335428599,0.00660042018406415,-0.000927668052318698,-0.00598144688407076
-0.0173928143865535,0.0110430532587471,-0.00101030777229583,-0.00611696729034061,0.0173772228653626,-0.00479811253785856,0.0262014323632775,0.0028924177810643,0.00837768419341711,0.0115122007777233
-0.00327790950092399,-0.0132165436993419,0.00809221988209696,-0.0152158267287634,-0.00230502184435566,0.025797694513485,-0.00528791646854132,0.0275001312593659,0.0146152180632617,-0.0103466405129161
-0.0070161571928955,-0.00522122909606015,-0.0164564686733381,-0.0294275100571152,-0.0124988044911525,0.00469999634598861,-0.00516371760329826,-0.0043042496769703,0.000910181914763886,-0.0075799732477021
0.015897671495652,0.0162019646617968,0.0146914602533244,0.00670754716101096,0.004041614284787,-0.00278131544574778,0.00839689924238884,-0.00714286183642054,0.0110585683384206,0.0098765443705835
-0.0023910547668613,0.00437978585318288,0.00844551020524231,0.0090619138839958,0.0105934277146491,0.00659188758897233,-0.00105985722368229,0.006058026141738,-0.00224769921769064,-0.0103019514596895
0.0507623062843785,0.000558678096137966,0.0410764992610346,0.0195459852962947,0.00527706746926038,0.0470485267069292,0.0350102314750111,0.0521264644033692,0.00240281132284581,0.0289862597811492
-0.00207241495055688,-0.00860352794507779,-0.00191502711697822,-0.00630405919867716,0.00430457999316536,0.0211092458479787,-0.0166935046277178,-0.0118045754343807,0.030561935542889,0.00640208552670662
-0.000624128639736599,0.0165675368373259,0.0168873208616984,0.0205960536675214,0.0199660807786641,0.0302419438892005,0.00491491974238945,0,-0.00639632256310807,-0.0152674446119349
0.0039501884538673,-0.0160756587682177,0.00773681205852039,0.0136239847103559,-0.00440712263861753,-0.0104344978843747,-0.0330471485417564,0.00814542085264947,0.00497427002277329,0
-0.0101469949419565,0.000676211246802172,-0.0134823440094467,-0.00865281049566746,-0.0213093105626406,-0.0171493843886378,-0.0191571539684708,0.00897614394967916,-0.0100448259993011,-0.0297160634367993
0.0188282504136901,-0.0173406975915784,-0.0252474605886223,-0.00516908124517268,-0.00936105448079838,-0.00318322344064992,0.00296887825450831,-0.0213522270581012,-0.029411773921962,-0.0146466274158981
0.00800877679157042,0.00756347043370642,0.000974142000909062,0.0187400637908646,0.00127366530303608,-0.00378478128313475,0.00093467745143494,-0.0109095226506244,-0.012121405127659,-0.0202703554525843
-0.018741820387564,0.00193296338440341,-0.0282101014404016,-0.0150505365023222,-0.00127204514327328,-0.0116347450334476,-0.0116731139022113,-0.00735306402729374,-0.0286810117477878,0.00137908866701086
0.0035298333192213,-0.00340528057352485,-0.00560539886074651,-0.0214770887585252,0.0145459635986447,0.00120113391304777,0.0179526295202634,0.0211114599686029,0.00315806989488387,0.0246558927787965
-0.00951576662641584,0.0121869812915609,-0.0130867661575329,-0.0227291398163584,0.00303519785469897,-0.0197955985532553,-0.00417687861610194,-0.0315552852264108,-0.00755537277114815,-0.0149209711216908
-0.0100259334618819,-0.00135059591730624,-0.000408221440654777,-0.00754580672861171,0.00219108496372855,0.0197060935403077,-0.00201913870979165,0.0142312288114317,-0.00253810506902874,0.000685224797674522
0.008650403467519,0.00225296477667514,0,0.00974972278518926,0.00343608762439263,-0.00168070278102961,-0.0113644986750425,0.012740316253343,0.0335511863940818,0.0165776474668329
-0.00502011453551343,0.0211360873851076,0.0091838789342229,0.00664368042105457,0.0171194427526145,0.0138272357494413,0.00141747804182679,0.0169552633685497,0.0158458828130581,0.00161716925177502
0.00105108870469506,0.00792683440783759,-0.00545992070108214,0.0293027107940895,-0.00336668557518827,0.00664090956706165,0.00754684243641024,0.00197218139406119,0.0136302651109301,0.0135901467420045
-0.0182697713764943,-0.023484551613143,-0.00874359191131446,0.00453158682607357,-0.0157623498735951,-0.0280390806933961,0.00920800213739881,-0.0221860115317123,-0.0124010199313945,-0.0183193652710576
-0.0134752728636269,-0.0024608374754399,0.00328210045482713,-0.0021275358045153,-0.00155935829567999,0.00860543010039749,0.0038654715612445,0.00603772585581308,-0.00680794923334271,0.0116289394850784
-0.00260219409380036,0.00235454949947256,-0.0157432797046383,-0.00980829742279044,0.00447817417581753,-0.0216323880299226,-0.00985828003876665,-0.0118220251503203,-0.0161461211900902,-0.00788667121943998
-0.00152177968873868,0.00346894499669093,-0.0153714628137435,0.0108531730668837,0.0109918123129997,-0.0114228290986156,0.00108881909241321,-0.017853947528517,-0.00139361930518678,-0.0265424928963282
-0.000435318976118926,0.00468184056667664,0.0289030571637123,-0.000937544679779911,0.000922892317305024,-0.000745397348342447,0.0178713313204486,0.00862031182675316,0.0187600420545173,0.00498212085660277
0.00262383446940828,-0.00155392791892539,-0.0188638809463386,-0.00605548898960451,-0.0045088491553138,-0.00198960605273557,-0.00839722637943741,0.00408768308527474,-0.00334789345692654,0.00716168181814325
-0.0181025545495281,-0.0125581629514002,0.0211073224607812,-0.0067792978003135,-0.0153367410818387,-0.0393721298856723,-0.00138572086186761,0.00277591331118732,-0.0294702249163776,0.0105291806323351
-0.0168813581987574,0.000562852854539386,-0.00102319915156446,-0.0185744049329367,0.0107671886946075,-0.0304796921389058,-0.0348439426613842,-0.00073831050301354,0.0108555516920981,-0.0020292602492773
-0.0110709028663256,-0.00427562338692489,0.00389204279133026,0.0058980020759174,-0.0102387889600312,0.0409362160241602,-0.00718881554206263,0.00572531096025264,0.0098057044579325,0.00677981802369443
-0.000456776100680734,-0.00146859671308952,-0.00265324399111055,0.00498779921063064,-0.00209037360234665,-0.0393263442985157,0.0041837318458251,-0.0104668194678568,-0.0474724147080553,0.00471351115712615
0.00411471404550001,-0.00724226035175368,0.0388789381692511,-0.0152378094713463,-0.0107856051104525,-0.00735818755682716,0.00224300117883725,0.0298762541363438,-0.0111651032857387,0.000804423864470882
-0.00774000654731599,0.00775067782774874,0.00945467745822293,-0.00433352707305967,-0.0106906919715457,0,-0.00319750776639138,0.00882834938046861,-0.0549828955811685,-0.00254509908277134
-0.0169767498010607,0.00565594164778216,0.0119027465978316,0.0023981423140842,0.0136957643236268,-0.00983777914016304,0.0149158420006958,-0.0239322958875701,-0.0129875322041659,-0.0895663745352562
0.0172699372040539,-0.00438672027757703,-0.0310456198479773,-0.00194898111368313,0.0022161967003147,0.00122501674688191,-0.00758500575163779,-0.0365970405043009,-0.000700987825967059,-0.00442461025108953
0.0082587905195961,0.000451697915079485,-0.0290546468390026,0.00346182708363529,-0.00263276679524538,0.000679267649273507,0.0168784582226797,0.010446465474742,0.00105324805100482,-0.0189631008955473
0.00523346193708085,-0.0151307355397545,-0.0108627474676293,0.00424648732217436,-0.0348466296191642,-0.00312445528872907,-0.00720305993175374,-0.0171054663397818,0.0119256044372555,-0.00875822774096513
0.0264817814945464,-0.00458584963420383,0.0126393104763141,0.0139181598514173,-0.029102805000666,0.0125375420662828,0.00394329873824018,-0.0311719569581469,-0.0079720109429916,-0.00975041864428472
-0.00771707509367614,0.00610453854383564,0.00266030242252757,-0.013901321274755,0.0198329059384552,-0.0139972274790348,0.00235663001795205,-0.0120412765298822,-0.0286519575896913,-0.016769255388427
0.0133325657262853,0.00400640738237379,0.0244901520528866,0.00748918899062856,-0.00209922456034384,-0.0297571997809404,0.010501536251792,0.0381616837621626,0.0136695421512267,0.00688463303485953
0.00745679543971867,-0.00410487530649328,-0.0137452137481832,-0.0119805524018897,0.000885611503367745,0.0263081292461953,0.00201656068053446,0.000577649213936882,-0.000532257447769524,0.00543918403551857
-0.015237284900244,-0.00389312149361598,-0.0178316696852975,-0.00778874726522183,0.0102886096193651,-0.00466035569058709,-0.00108408886477096,-0.00596263733101277,-0.0195280125968214,-0.00865533671684338
-0.0141472507535571,-0.00229863302334044,-0.0325976562732071,-0.0499561751773104,-0.00350365655885232,0.00330503294722084,0.00728389618354619,-0.0402478422035228,-0.0168385366091051,-0.0109135397251738
0.0139021569214079,-0.000921388803321266,-0.000853035263754909,-0.0167129281976249,-0.0105498278318074,-0.00178451345987241,0.017538226622291,0.0161285207157977,-0.0270716445162086,0.0182846707724198
-0.0121629050154762,-0.0110698808580852,-0.0232659180945917,-0.0263560336497636,-0.00710776536808988,-0.0112763431678294,0.0131541122259335,-0.0321424070429182,0.0249857151475095,-0.0136222697238594
0.0188046532426094,-0.00944539157841962,-0.0251308771605976,0.0185363373818521,-0.0193512855876733,-0.00292060268808769,0.025965963317792,0.00451024084668927,-0.0230842515370351,-0.0213431271492546
-0.000439473537386048,0.00588621353486918,0.0535750285858829,0.0327397142810044,0.0158545782326247,0.0378021810170448,0,0.0591835974681525,0.0302457800854699,-0.0218088945661201
0.0114310121597994,0.00620217964846126,0.00957502798730703,0.0119345632858743,0.00381803577817164,0.0100802130358701,-0.00887295318808523,0.011175135041638,0.0104587285499229,0.00819629000425204
0.0210822397706267,0.000116283532185513,-0.0259224052431655,-0.00654176417683516,-0.0195748552617178,-0.00199576226727294,0.0148226204787989,-0.0402062448992316,0.0038133826208131,0.0240651512686956
0.00319256656330524,-0.00802452176520663,-0.0023794718215373,0.00658484065151943,-0.00912751253791289,0.020800082816097,0.0112801851781079,0.0631332132682345,0.0184514658076234,0.023817343670308
-0.0193083017022572,-0.0123093416173916,0.000867540532512034,-0.0391596197550796,-0.000575692531238903,-0.0171112233800025,-0.00503212283413057,-0.00977450377572198,0.0147426475319048,0.0476115601235063
0.01038518942911,0.0226709326211358,0.00715024074521842,-0.00268478877100276,0.00403206675847323,0.00823929276841073,-0.0117052617834075,0.0288535754584609,-0.01295267584461,-0.00370073304883323
-0.012633683308065,0.00649951574573215,0.00322748546710727,0.0163461024553493,0.0206543053955761,0.00303178385975955,-0.00438690384376672,-0.00369020028231881,0.00709296138580373,-0.0129272540004833
-0.035350120146562,-0.0198339824278023,-0.0285224329813804,0.00141882408699434,-0.014727278196938,-0.00919823822166999,-0.00425876618470178,-0.00185196630573814,-0.00950836176519942,-0.0109895552832056
-0.00629518633473569,-0.0360001927898553,-0.0286978498029459,-0.0126594665242237,-0.028069236295053,-0.0202920924079805,0.00427698084610184,-0.0185528002653078,-0.0176004648217578,-0.0117190952036004
0.0176468712516382,0.0283134238413347,-0.00454524695755942,0.00363601556221194,0.0468418393206818,-0.00135419973906992,0.0280510920489103,0.00189027912160999,0.0255162519379579,0.000923897669030005
0.000445061166866934,0.0140046142182819,-0.00114127878258008,0.0105825277223384,0.00986885896123813,-0.00799693610474428,0.0142857070370594,-0.00811332988444025,0.0254102080530276,-0.00353909195624935
-0.00466681097461097,0.000234129727178622,0.0205711612414279,-0.012263561050339,0.0116602241636243,0,-0.00746446883419671,0.00342442993441705,0.000516254486353951,0.00586768911914071
-0.0118332213085238,-0.00748891253357054,-0.0235163609802841,0.010983190611952,0.00471992382653297,-0.00956567328081881,0.008939628401049,0.0151654946087794,-0.0127276367873053,0.0170402844479149
0.00768163717064319,-0.0153264931304962,-0.00229269804567533,-0.00604624137186227,-0.00152895680115239,0.0126930138933068,-0.00112499942551092,0.0289453439591494,0.0196858798167516,0.0261132457158901
-0.0116586332385406,-0.0038319070245203,-0.0160925460466166,0.0175837511817927,-0.00240765742274607,-0.0141692009573203,0.00675864909637625,-0.0208709789387985,0.00803040196085303,0.000147085983099426
-0.00385708563544918,0.00312515640797195,-0.0140188708442428,0.0162521442559187,-0.00131644606484549,-0.00110515922354026,-0.000559303092152685,0.0120479670781555,-0.00305113666248991,-0.00294170513329151
