"Date","alpha_0.01","alpha_0.05"
"2007-11-29",-3.51163577102607,-2.23398765574945
"2007-11-30",-3.47339190453815,-2.18624314148235
"2007-12-03",-3.30057724561592,-2.09629806938237
"2007-12-04",-3.20742386129637,-2.03704141898924
"2007-12-05",-3.10455532870379,-1.9905938379552
"2007-12-06",-3.11710726533227,-1.97804880797558
"2007-12-07",-3.09859183532983,-1.97481718907431
"2007-12-10",-2.99037497143994,-1.89314292271285
"2007-12-11",-2.94576335302448,-1.86099523908699
"2007-12-12",-3.29337877005935,-2.07431955929759
"2007-12-13",-3.17039825350652,-1.99839696002929
"2007-12-14",-3.0311220145096,-1.93036656491447
"2007-12-17",-3.05132756608867,-1.92408216075024
"2007-12-18",-3.06643995132542,-1.94619963042331
"2007-12-19",-3.003782844026,-1.9025321824455
"2007-12-20",-2.8981372560085,-1.83701544491268
"2007-12-21",-2.81858214782071,-1.78704638677734
"2007-12-24",-2.85798835452233,-1.80455566877145
"2007-12-26",-2.79201208712145,-1.78556627897402
"2007-12-27",-2.71180871023313,-1.71512503090844
"2007-12-28",-2.74888614452671,-1.74450713375841
"2007-12-31",-2.67260737326351,-1.69641140706094
"2008-01-02",-2.60532323178767,-1.64076732264782
"2008-01-03",-2.6469541918018,-1.68298628823651
"2008-01-04",-2.58380019223344,-1.63362565249203
"2008-01-07",-3.04395881247483,-1.94174281367639
"2008-01-08",-2.9315427807823,-1.86869527474111
"2008-01-09",-3.01474361014916,-1.9268963901115
"2008-01-10",-2.96617245794935,-1.87458532064597
"2008-01-11",-2.91315396795514,-1.84664346569612
"2008-01-14",-2.92581471324867,-1.85163032888385
"2008-01-15",-2.86136855893976,-1.81604102646096
"2008-01-16",-3.18157364166124,-2.00056429414374
"2008-01-17",-3.0795384288253,-1.9521508805138
"2008-01-18",-3.49401073859411,-2.23088053976743
"2008-01-22",-3.39621836949598,-2.15314800730417
"2008-01-23",-3.36886179337276,-2.13345116503367
"2008-01-24",-3.38151396950565,-2.16194679157942
"2008-01-25",-3.29356821975003,-2.1055862209537
"2008-01-28",-3.3181601506302,-2.10569652146123
"2008-01-29",-3.3024684104697,-2.10239437065436
"2008-01-30",-3.24993279336405,-2.07399122575937
"2008-01-31",-3.14805230281588,-2.00606052839536
"2008-02-01",-3.16241378385324,-2.01664626957702
"2008-02-04",-3.19659850012178,-2.02896351993683
"2008-02-05",-3.11826474233022,-1.99387901456325
"2008-02-06",-3.62786274721502,-2.30600264107507
"2008-02-07",-3.53344581489608,-2.26339627210622
"2008-02-08",-3.46397781479149,-2.20820154848671
"2008-02-11",-3.34311066290392,-2.14483231619149
"2008-02-12",-3.24332309102225,-2.07023148714349
"2008-02-13",-3.1762004052115,-2.01405984004397
"2008-02-14",-3.14379162978832,-1.99349813569176
"2008-02-15",-3.14193740607428,-1.9837952044212
"2008-02-19",-3.01407720418667,-1.92384035440269
"2008-02-20",-2.90927863411594,-1.85591278019717
"2008-02-21",-2.88394463080993,-1.83189422100049
"2008-02-22",-2.87274511836616,-1.82111829275671
"2008-02-25",-2.76705815960634,-1.76763704725363
"2008-02-26",-2.74888206456646,-1.74921389747889
"2008-02-27",-2.68606991552848,-1.72055248050231
"2008-02-28",-2.60867209782733,-1.66079284994097
"2008-02-29",-2.59068121980976,-1.64831251963452
"2008-03-03",-3.14250679596433,-1.99106136940509
"2008-03-04",-3.05491945293647,-1.92849903653586
"2008-03-05",-2.94891354771016,-1.88322460234879
"2008-03-06",-2.87473314944867,-1.8286840414294
"2008-03-07",-3.12886122902874,-1.99001369259926
"2008-03-10",-3.06771156508586,-1.95059726310908
"2008-03-11",-3.1239457208325,-1.98089285019414
