"Date","alpha_1perc","alpha_5perc"
"2008-07-31",-2.98645766684203,-1.87303392808367
"2008-08-01",-3.30816789213876,-2.07759857668393
"2008-08-04",-3.14497620209029,-1.97275519743713
"2008-08-05",-3.03329354302124,-1.9021909272038
"2008-08-06",-3.36584789672968,-2.11154828188629
"2008-08-07",-3.33581575358242,-2.0905916815478
"2008-08-08",-3.40965629718128,-2.13845480172455
"2008-08-11",-3.73536643681113,-2.34324188187564
"2008-08-12",-3.56423235865702,-2.23461216820787
"2008-08-13",-3.419635760257,-2.14243813718233
"2008-08-14",-3.27653879081319,-2.05280977385643
"2008-08-15",-3.12604949789303,-1.95654658519351
"2008-08-18",-2.98012884414332,-1.8633350480773
"2008-08-19",-3.03892498343574,-1.9030358117398
"2008-08-20",-2.96139941361102,-1.85295454870506
"2008-08-21",-2.8179369884593,-1.76047447192331
"2008-08-22",-2.68875115887411,-1.67902398259342
"2008-08-25",-2.82072047675845,-1.76229816877678
"2008-08-26",-3.07390548722664,-1.92378434544854
"2008-08-27",-2.91413066724466,-1.82084794700871
"2008-08-28",-2.8630222700632,-1.78728362332515
"2008-08-29",-2.97235251252383,-1.85841673814697
"2008-09-02",-3.13577134785139,-1.96494236408079
"2008-09-03",-3.14188879962705,-1.97162992913622
"2008-09-04",-3.01768515754815,-1.89297203257835
"2008-09-05",-3.48097573572377,-2.1820788397567
"2008-09-08",-3.33567943822004,-2.09034633312877
"2008-09-09",-3.57608020036038,-2.24183660146778
"2008-09-10",-3.83775087580061,-2.40749103077985
"2008-09-11",-3.676360676484,-2.30294227180701
"2008-09-12",-3.66962329581501,-2.29453954725266
"2008-09-15",-3.50797547164642,-2.18732095341743
"2008-09-16",-4.06270291781162,-2.53655394449368
"2008-09-17",-3.97304095847274,-2.48003663336665
"2008-09-18",-4.63217599135463,-2.88809957458157
"2008-09-19",-4.99954862508516,-3.12533661093549
"2008-09-22",-5.06907226017488,-3.19018108317214
"2008-09-23",-5.15959352067608,-3.24733463040902
"2008-09-24",-5.22026662032165,-3.29051466786813
"2008-09-25",-4.94647548732951,-3.11535121059065
"2008-09-26",-4.95326198918032,-3.12214675898234
"2008-09-29",-4.75361833822812,-2.99077869953799
"2008-09-30",-6.20385732764021,-3.88293060470085
"2008-10-01",-6.91458522714028,-4.33442853320641
"2008-10-02",-6.6446059768702,-4.16604726320809
"2008-10-03",-7.27098598812675,-4.55752247819152
"2008-10-06",-6.90696026341918,-4.33034710383401
"2008-10-07",-7.14514115227878,-4.48524073892816
"2008-10-08",-7.57196642761783,-4.75988581408192
"2008-10-09",-7.28234553493079,-4.57957507130813
"2008-10-10",-9.2931062089686,-5.8349372768785
"2008-10-13",-9.0554988264224,-5.68707121745094
"2008-10-14",-12.087764604071,-7.55015187228422
"2008-10-15",-11.6322381768477,-7.26767547849477
"2008-10-16",-12.9589944331787,-8.09392657291766
"2008-10-17",-13.1531065368517,-8.22171510707948
"2008-10-20",-12.5741701439049,-7.85751067721976
"2008-10-21",-12.8742671754556,-8.05258986095236
"2008-10-22",-12.4149709688229,-7.76172614662986
"2008-10-23",-13.0786452126052,-8.17938655364059
"2008-10-24",-12.5729582983996,-7.85787740969753
"2008-10-27",-12.4902086408454,-7.80688850687047
"2008-10-28",-12.2570250619254,-7.65873928370259
"2008-10-29",-14.4680696594407,-9.04686506109673
"2008-10-30",-13.5145607040017,-8.44537077701199
"2008-10-31",-13.0591783301081,-8.15910563553436
"2008-11-03",-12.3604328001446,-7.7192503969628
"2008-11-04",-11.4997187380461,-7.17722074096345
"2008-11-05",-11.6118215635241,-7.24796448273245
"2008-11-06",-11.9778543011357,-7.48356070425807
"2008-11-07",-12.3149572824332,-7.70314694823123
"2008-11-10",-12.053957719543,-7.5398567778773
"2008-11-11",-11.3908722578435,-7.11816098647357
"2008-11-12",-10.9756594309448,-6.86153959481304
"2008-11-13",-11.3158390099441,-7.08182296481583
"2008-11-14",-12.2350016317825,-7.66682568577297
