"Date","alpha_1perc","alpha_5perc"
"2004-12-28",-1.31803247518577,-0.913380407194558
"2004-12-29",-1.2021696885758,-0.831524236059496
"2004-12-30",-1.14919976234955,-0.794443478286078
"2004-12-31",-1.23271099507953,-0.852789538181142
"2005-01-03",-1.21065920753303,-0.836635942831484
"2005-01-04",-1.34564563813824,-0.965131255135172
"2005-01-05",-1.24020089118609,-0.859783698768454
"2005-01-06",-1.23861842864957,-0.85826433893443
"2005-01-07",-1.30596105516512,-0.905576413422719
"2005-01-10",-1.34194988366621,-0.930426324324425
"2005-01-11",-1.36349552373024,-0.978178739835253
"2005-01-12",-1.42154974391376,-1.02017403171549
"2005-01-13",-1.13843257580592,-0.788817157315354
"2005-01-14",-1.25272452338376,-0.86835767774634
"2005-01-18",-1.35091007379412,-0.936442206491837
"2005-01-19",-1.2280602608034,-0.850536984817591
"2005-01-20",-1.3950706541055,-0.969125003752133
"2005-01-21",-1.34332984155053,-0.965864388478199
"2005-01-24",-1.186892944709,-0.828079184769207
"2005-01-25",-1.21471524007573,-0.842285096221481
"2005-01-26",-1.31593011136374,-0.912531149974776
"2005-01-27",-1.16642200524707,-0.80781876838239
"2005-01-28",-1.49150413788707,-1.03810390510604
"2005-01-31",-1.62410071674119,-1.13204976404511
"2005-02-01",-1.60930022753131,-1.12131216476158
"2005-02-02",-1.4557185375597,-1.01462004462494
"2005-02-03",-1.57864245804674,-1.09859824241088
"2005-02-04",-1.44008085325657,-1.00161646325128
"2005-02-07",-1.43481881949847,-0.997690713113846
"2005-02-08",-1.39480656927242,-0.968323295369886
"2005-02-09",-1.38792849960552,-0.966297247183669
"2005-02-10",-1.3855236742796,-0.963167198555503
"2005-02-11",-1.5841706750234,-1.13596553082232
"2005-02-14",-1.37476931847301,-0.953967505159938
"2005-02-15",-1.50070669598574,-1.0765577580337
"2005-02-16",-1.17269579263924,-0.816740219609406
"2005-02-17",-1.29404106588187,-0.897345861332044
"2005-02-18",-1.33606601385093,-0.92631484926357
"2005-02-22",-1.74567129461589,-1.24973009459125
"2005-02-23",-1.68839487274261,-1.17668728198167
"2005-02-24",-1.70719268175352,-1.18946900029719
"2005-02-25",-1.87135478417991,-1.30540828222372
"2005-02-28",-1.89250136980337,-1.32037503147121
"2005-03-01",-1.92583384029588,-1.37664732966519
"2005-03-02",-1.65942626597049,-1.154585684822
"2005-03-03",-1.71477838161779,-1.19437165058938
"2005-03-04",-1.72874616605114,-1.20469173878924
"2005-03-07",-1.63622641266023,-1.1392251019856
"2005-03-08",-1.57174067151274,-1.0925223773041
"2005-03-09",-1.37805473470758,-0.958156766128019
"2005-03-10",-1.86270086917771,-1.33132648682315
"2005-03-11",-1.59936730884047,-1.11156299159152
"2005-03-14",-1.7653541564342,-1.26255721261669
"2005-03-15",-1.49989262577567,-1.04061524803842
"2005-03-16",-1.48450769000521,-1.03002422666245
"2005-03-17",-1.71579090834858,-1.22768881191634
"2005-03-18",-1.31497179528625,-0.912043439466108
"2005-03-21",-1.37134398973577,-0.950818052146902
"2005-03-22",-1.54010204227878,-1.10361053063794
"2005-03-23",-1.35033026216428,-0.936389661279991
"2005-03-24",-1.59630371143126,-1.1384174976928
"2005-03-28",-1.26346568982062,-0.875499472649084
"2005-03-29",-1.32353523791138,-0.916710307371998
"2005-03-30",-1.3666742471234,-0.947709137002818
"2005-03-31",-1.39070131982404,-0.964808613000997
"2005-04-01",-1.28596653024988,-0.892021222513102
"2005-04-04",-1.37221278198675,-0.951400813401996
"2005-04-05",-1.49909242296502,-1.04202781592711
"2005-04-06",-1.36666019127713,-0.948549995195724
"2005-04-07",-1.34347258341909,-0.932072087958659
"2005-04-08",-1.42463491183453,-0.988695544227957
"2005-04-11",-1.37896719603832,-0.956965376818802
