"Date","alpha_0.01","alpha_0.05"
"2006-07-07",-2.72918061845759,-1.83257024386965
"2006-07-10",-2.73821652411298,-1.82138192875705
"2006-07-11",-2.66620486409306,-1.77082173298379
"2006-07-12",-2.63608598210535,-1.75287921904018
"2006-07-13",-2.5946824796676,-1.72150886817161
"2006-07-14",-2.62424657979952,-1.75247932694523
"2006-07-17",-2.61242215342699,-1.73607973108462
"2006-07-18",-2.5551120565374,-1.70829268038201
"2006-07-19",-2.55051309704089,-1.70492700587156
"2006-07-20",-2.68273852328504,-1.80278064902103
"2006-07-21",-2.6663190800046,-1.78008544443011
"2006-07-24",-2.64834926231893,-1.78337850594355
"2006-07-25",-2.7557476298445,-1.85247486601032
"2006-07-26",-2.7191905190658,-1.82024435602253
"2006-07-27",-2.66971965700311,-1.79044164597178
"2006-07-28",-2.65220643324489,-1.76414916568172
"2006-07-31",-2.67834923974215,-1.77812066997937
"2006-08-01",-2.60785616688714,-1.7461498174072
"2006-08-02",-2.59519556144153,-1.7261836608523
"2006-08-03",-2.56886255677138,-1.70974063852405
"2006-08-04",-2.53119488078749,-1.68152124916848
"2006-08-07",-2.51042286625279,-1.66751481177831
"2006-08-08",-2.4776358259746,-1.64143027563232
"2006-08-09",-2.44547283996936,-1.62508867878949
"2006-08-10",-2.42973515536108,-1.61398389389575
"2006-08-11",-2.37921201905777,-1.58640687706023
"2006-08-14",-2.36845460457314,-1.57836500928965
"2006-08-15",-2.34439690040912,-1.54541879028427
"2006-08-16",-2.39457988936594,-1.58649860416515
"2006-08-17",-2.37798494727747,-1.56767493600555
"2006-08-18",-2.34315400340446,-1.55131295666506
"2006-08-21",-2.31580208529338,-1.54088163576304
"2006-08-22",-2.27354020348169,-1.50729590594762
"2006-08-23",-2.22851171550172,-1.48317106849003
"2006-08-24",-2.20297566833071,-1.46108639737612
"2006-08-25",-2.18457170766832,-1.44682033168375
"2006-08-28",-2.14841922319899,-1.42817746115518
"2006-08-29",-2.13035428405295,-1.40838185508137
"2006-08-30",-2.10492593700731,-1.38501638478144
"2006-08-31",-2.06415628679513,-1.36817700557007
"2006-09-01",-2.04801936285368,-1.34652019541414
"2006-09-05",-1.99382138996921,-1.31707200884
"2006-09-06",-1.96241700782973,-1.29915577797257
"2006-09-07",-2.04421728657475,-1.35391462589306
"2006-09-08",-2.03082494810786,-1.34182256568721
"2006-09-11",-2.00949109029004,-1.32017936662869
"2006-09-12",-1.96642230959209,-1.29756533317137
"2006-09-13",-2.0285130255863,-1.33948806398599
"2006-09-14",-2.00473809772333,-1.32768840357918
"2006-09-15",-2.00738987065428,-1.32024311644567
"2006-09-18",-1.97262975726281,-1.29201045833442
"2006-09-19",-1.9544978021845,-1.28025149336985
"2006-09-20",-1.9394238554111,-1.27410958257491
"2006-09-21",-1.94889023756826,-1.284932143792
"2006-09-22",-1.94684304519092,-1.27627939991788
"2006-09-25",-1.93870759810141,-1.26866870864571
"2006-09-26",-1.90812839098058,-1.24853418674779
"2006-09-27",-1.84973944768059,-1.22534163182311
"2006-09-28",-1.84647360739728,-1.21557865774981
"2006-09-29",-1.81241193287741,-1.20068758030473
"2006-10-02",-1.84774725078065,-1.20913261818166
"2006-10-03",-1.8532055716672,-1.22119862527582
"2006-10-04",-1.82871977143912,-1.19526850850517
"2006-10-05",-1.90368225346721,-1.25516024788457
"2006-10-06",-1.90262863586114,-1.25025757327
"2006-10-09",-1.88893069313163,-1.23771264638306
"2006-10-10",-1.86784653104862,-1.23032040814366
"2006-10-11",-1.87033252594604,-1.22028118920855
"2006-10-12",-1.82404439407869,-1.20838823040924
"2006-10-13",-1.92687789458886,-1.25620406448377
"2006-10-16",-1.89930452833955,-1.23644206138597
"2006-10-17",-1.87423560937786,-1.2340653894735
"2006-10-18",-1.8593800355535,-1.22497348702979
"2006-10-19",-1.85245096304929,-1.21693752690641
"2006-10-20",-1.82321568939454,-1.20345277778154
"2006-10-23",-1.80962476989352,-1.17925279511394
"2006-10-24",-1.77948414481965,-1.16102478381585
"2006-10-25",-1.75487867147309,-1.14443157786066
"2006-10-26",-1.73462458639953,-1.13354605767752
"2006-10-27",-1.72928975243908,-1.13364131248012
"2006-10-30",-1.7712281020597,-1.15113404067636
"2006-10-31",-1.7524514458762,-1.14660608210816
"2006-11-01",-1.73326671152803,-1.13512648425672
"2006-11-02",-1.80818787288836,-1.18403380003589
"2006-11-03",-1.78924813727693,-1.17097484753559
"2006-11-06",-1.76878559915058,-1.15427781398808
"2006-11-07",-1.81428743217166,-1.19249654194346
"2006-11-08",-1.81121726289,-1.17987916161866
"2006-11-09",-1.7984918137013,-1.17226756236762
"2006-11-10",-1.80362063339485,-1.17754370520932
"2006-11-13",-1.78666251555038,-1.16448026550341
"2006-11-14",-1.78319780664124,-1.16009386072994
"2006-11-15",-1.78527664266441,-1.16297336786406
"2006-11-16",-1.77602542353039,-1.15974014855927
"2006-11-17",-1.77183559651262,-1.15048285022605
"2006-11-20",-1.75149775599408,-1.13657626159224
"2006-11-21",-1.72017076706739,-1.11905308375972
"2006-11-22",-1.73685763931368,-1.1180831619295
"2006-11-24",-1.70128514746465,-1.1010687981876
"2006-11-27",-1.68765065516486,-1.09337836359212
"2006-11-28",-1.94031351958229,-1.28555936411125
"2006-11-29",-1.93607603269923,-1.27518138469665
"2006-11-30",-1.93001291647481,-1.27979298894568
"2006-12-01",-1.91534151220222,-1.26261651818723
"2006-12-04",-1.89873628733762,-1.25163591885705
"2006-12-05",-1.95242082309854,-1.27987623680395
"2006-12-06",-1.90615138773022,-1.24852940762279
"2006-12-07",-1.90074501783349,-1.24065720115445
"2006-12-08",-1.88483168911878,-1.22651315555637
"2006-12-11",-1.86908310547511,-1.22067380091357
"2006-12-12",-1.83540891882709,-1.20296479983197
"2006-12-13",-1.82676965746225,-1.19712271983605
"2006-12-14",-1.8196159418352,-1.18593708573074
"2006-12-15",-1.78145671766027,-1.1610417911248
"2006-12-18",-1.77925890063894,-1.15649130855355
"2006-12-19",-1.76995532700304,-1.15185053460793
"2006-12-20",-1.76006555084829,-1.14869682640341
"2006-12-21",-1.74878926506869,-1.13966975937623
"2006-12-22",-1.73861540119127,-1.12713684238919
"2006-12-26",-1.70493900155348,-1.11234290576038
"2006-12-27",-1.69154865034741,-1.10386749860316
"2006-12-28",-1.73397888082762,-1.12275776430811
"2006-12-29",-1.71248771644602,-1.11154530488036
"2007-01-03",-1.72689090615183,-1.11870166858534
"2007-01-04",-1.69838471336268,-1.10656403187212
"2007-01-05",-1.71395243662033,-1.1065494160344
"2007-01-08",-1.723292002248,-1.11623829272131
"2007-01-09",-1.71216306683061,-1.11456771962309
"2007-01-10",-1.70590528253907,-1.0997756326316
"2007-01-11",-1.70132586313238,-1.10077773368186
"2007-01-12",-1.70942692774516,-1.10685383798917
"2007-01-16",-1.69897050197985,-1.10594125296145
"2007-01-17",-1.68478643005133,-1.09515168662416
"2007-01-18",-1.69778825138176,-1.09131693274757
"2007-01-19",-1.70338393159163,-1.10153964217473
"2007-01-22",-1.69809063826051,-1.09265803573986
"2007-01-23",-1.71330154360579,-1.10656622450659
"2007-01-24",-1.70501010627823,-1.10049303448078
"2007-01-25",-1.72820118990185,-1.11449609894854
"2007-01-26",-1.80986680707777,-1.16509235396549
"2007-01-29",-1.77264594975143,-1.15188614289351
"2007-01-30",-1.7478562099679,-1.13683630683788
"2007-01-31",-1.71944913083442,-1.118902682728
"2007-02-01",-1.71692649859647,-1.11100437903545
"2007-02-02",-1.70534391825922,-1.11281617635216
"2007-02-05",-1.69883104524936,-1.1016850110157
"2007-02-06",-1.67598181129462,-1.08926328538953
"2007-02-07",-1.66753712079543,-1.08225859798168
"2007-02-08",-1.65747261785672,-1.07855631888842
"2007-02-09",-1.661021715537,-1.07212573206098
"2007-02-12",-1.68607687623353,-1.09169655189852
"2007-02-13",-1.67967879252783,-1.08677580572658
"2007-02-14",-1.67710182893114,-1.07530801210332
"2007-02-15",-1.65144063878562,-1.06816869589079
"2007-02-16",-1.65502505963146,-1.06950253472824
"2007-02-20",-1.64669526982942,-1.06324339815337
"2007-02-21",-1.63815924640121,-1.05326696755317
"2007-02-22",-1.6214292262001,-1.05119258269169
"2007-02-23",-1.62837682361057,-1.04454374059174
"2007-02-26",-1.61476577712606,-1.03984709324913
"2007-02-27",-1.61054874085123,-1.0341513137432
"2007-02-28",-3.2163674009203,-2.11105808972708
"2007-03-01",-3.09537107294421,-2.03275591567196
"2007-03-02",-3.03103158934482,-1.99607763947618
"2007-03-05",-3.01895186809065,-1.96947749385977
"2007-03-06",-2.96117667205988,-1.93763826024622
"2007-03-07",-2.98623729049755,-1.94333547468557
"2007-03-08",-2.94579666509682,-1.92313681157814
"2007-03-09",-2.89877529093016,-1.88845180655224
"2007-03-12",-2.84196118821341,-1.8607872086624
"2007-03-13",-2.78929965688365,-1.8155042075751
"2007-03-14",-2.87075382340656,-1.87399972210235
"2007-03-15",-2.85883098853519,-1.8737659896401
"2007-03-16",-2.78366070611494,-1.83453650579034
"2007-03-19",-2.75540890790476,-1.80629382465616
"2007-03-20",-2.73967004939874,-1.79786459732028
"2007-03-21",-2.70239461710187,-1.77314705545889
"2007-03-22",-2.69547369217166,-1.76978114293998
"2007-03-23",-2.65975104669292,-1.73757414549031
"2007-03-26",-2.58081037222386,-1.69298607987376
"2007-03-27",-2.55417955206021,-1.67091575930697
"2007-03-28",-2.53437468440122,-1.64695817060295
"2007-03-29",-2.51091847575576,-1.65063224988583
"2007-03-30",-2.49728747297073,-1.62301512645234
"2007-04-02",-2.40871168013878,-1.56790184725868
"2007-04-03",-2.38026863214821,-1.54665642899826
"2007-04-04",-2.37405645571803,-1.54083453642482
"2007-04-05",-2.29442014392719,-1.48481360089799
"2007-04-09",-2.24464402742185,-1.45416376753949
"2007-04-10",-2.19735641668598,-1.41462971773075
"2007-04-11",-2.13531521601269,-1.36989709292812
"2007-04-12",-2.09925775851473,-1.36580547293544
"2007-04-13",-2.05399448965776,-1.32543014384006
"2007-04-16",-2.00569698839081,-1.28719863587992
"2007-04-17",-2.03574021702662,-1.31366616817978
"2007-04-18",-1.97376400006361,-1.28007542466081
"2007-04-19",-1.94062656309219,-1.24212003765688
"2007-04-20",-1.91561801889857,-1.22881678057106
"2007-04-23",-1.93724525015886,-1.23989845870384
"2007-04-24",-1.92048621260569,-1.21694655678191
"2007-04-25",-1.9008152626196,-1.20723819059644
"2007-04-26",-1.87476248366984,-1.20778333098344
"2007-04-27",-1.8603049471576,-1.19101240780271
"2007-04-30",-1.84204222861496,-1.18003943694895
"2007-05-01",-1.87437120830479,-1.19778176058239
"2007-05-02",-1.85582878144304,-1.1920022526289
"2007-05-03",-1.87666460783631,-1.19490574107656
"2007-05-04",-1.84239867465662,-1.17835567735075
"2007-05-07",-1.8243571652483,-1.16372273628924
"2007-05-08",-1.81798232488476,-1.14792530028354
"2007-05-09",-1.79674410698424,-1.14162971955503
"2007-05-10",-1.76526687153711,-1.11850439238313
"2007-05-11",-1.92094360589495,-1.23335541342465
"2007-05-14",-1.90612935965376,-1.23477300713448
"2007-05-15",-1.91267403012204,-1.21951811364729
"2007-05-16",-1.89505652521478,-1.22039677537672
"2007-05-17",-1.88957805606964,-1.20437666305402
"2007-05-18",-1.84935135206279,-1.1910018261319
"2007-05-21",-1.86084750432204,-1.18521171640468
"2007-05-22",-1.84583291327115,-1.17302561831832
"2007-05-23",-1.80914121050227,-1.16307618650746
"2007-05-24",-1.81817281006386,-1.15854906121572
"2007-05-25",-1.88865235724875,-1.21451022454056
"2007-05-29",-1.88292607171981,-1.20301387445321
"2007-05-30",-1.84708277201139,-1.18748641811819
"2007-05-31",-1.86997045671585,-1.19158699643736
"2007-06-01",-1.84562415923514,-1.1806775698013
"2007-06-04",-1.8173136197107,-1.16527734949529
"2007-06-05",-1.82344884876863,-1.16084643545972
"2007-06-06",-1.80775442940754,-1.15080771822216
"2007-06-07",-1.84131610957458,-1.17683109170032
"2007-06-08",-2.06382682331379,-1.33665842715017
"2007-06-11",-2.10469265848332,-1.35450103329723
"2007-06-12",-2.05274288731055,-1.32157790141069
