"Date","alpha_1perc","alpha_5perc"
"2004-12-28",-1.37414278615086,-0.969217584758672
"2004-12-29",-1.36755648472415,-0.96381683590826
"2004-12-30",-1.28663196957864,-0.906715501100127
"2004-12-31",-1.2171329339619,-0.857133314424117
"2005-01-03",-1.17380781913865,-0.826218712683728
"2005-01-04",-1.30825924294066,-0.921699973818945
"2005-01-05",-1.35695093739534,-0.956187985577652
"2005-01-06",-1.36408444504933,-0.961260892904327
"2005-01-07",-1.33639989807514,-0.941546659748395
"2005-01-10",-1.28948772317289,-0.908166378455149
"2005-01-11",-1.24480667015459,-0.876770433078328
"2005-01-12",-1.20894843489778,-0.851444696547825
"2005-01-13",-1.30295080861019,-0.917754664561636
"2005-01-14",-1.36369220074829,-0.96068720960192
"2005-01-18",-1.31400773022924,-0.925306203357291
"2005-01-19",-1.34099240599618,-0.944390956767322
"2005-01-20",-1.36688668208395,-0.963049010621713
"2005-01-21",-1.36365985800782,-0.961497995660105
"2005-01-24",-1.34184980701303,-0.946040342730094
"2005-01-25",-1.33986115786666,-0.944379181238182
"2005-01-26",-1.33824978600164,-0.943481485884058
"2005-01-27",-1.31893107887134,-0.929903544659642
"2005-01-28",-1.45570134172785,-1.0266705271868
"2005-01-31",-1.4477223674743,-1.02131531177702
"2005-02-01",-1.45446226802478,-1.02633185599785
"2005-02-02",-1.48830325723473,-1.05012819366248
"2005-02-03",-1.46614494654312,-1.03420991611351
"2005-02-04",-1.4237047485192,-1.00419910966369
"2005-02-07",-1.41350952792163,-0.996698329178238
"2005-02-08",-1.37719074257582,-0.971457444633509
"2005-02-09",-1.35910865605075,-0.958446391888163
"2005-02-10",-1.34628608135473,-0.949343144873505
"2005-02-11",-1.40553109480018,-0.991151773570275
"2005-02-14",-1.37198992071661,-0.967261875174469
"2005-02-15",-1.32471095706455,-0.933666098876402
"2005-02-16",-1.29221244686062,-0.91019168443165
"2005-02-17",-1.35127752062372,-0.951683707591819
"2005-02-18",-1.3271786963636,-0.934394709104626
"2005-02-22",-1.40679391236539,-0.99065202971927
"2005-02-23",-1.48713957006158,-1.04800450479512
"2005-02-24",-1.52759008947303,-1.07596390828385
"2005-02-25",-1.69136791132065,-1.19135415257327
"2005-02-28",-1.77331007711439,-1.24901539918468
"2005-03-01",-1.70663617340035,-1.20236879909628
"2005-03-02",-1.70771746262267,-1.20300985175952
"2005-03-03",-1.64577148162392,-1.15945790027355
"2005-03-04",-1.67778145023052,-1.18232747123257
"2005-03-07",-1.65870951160976,-1.16812799226721
"2005-03-08",-1.53701685536091,-1.08103283275132
"2005-03-09",-1.47653433032877,-1.03843856462425
"2005-03-10",-1.60922720256186,-1.13183590808239
"2005-03-11",-1.63079581693551,-1.14696738118133
"2005-03-14",-1.56324023591204,-1.09864298821675
"2005-03-15",-1.55248287167793,-1.09136035236138
"2005-03-16",-1.5130503859103,-1.06311609820653
"2005-03-17",-1.49753697499849,-1.05162654389107
"2005-03-18",-1.47218867307416,-1.03317371826587
"2005-03-21",-1.47903477187289,-1.03798262181111
"2005-03-22",-1.43447040446562,-1.00717011105656
"2005-03-23",-1.39782954984087,-0.982380149992971
"2005-03-24",-1.39770429965075,-0.982082058209684
"2005-03-28",-1.34353413963382,-0.943718481553809
"2005-03-29",-1.33285549229127,-0.936381349674663
"2005-03-30",-1.42802656385027,-1.00373654999568
"2005-03-31",-1.48609439069815,-1.04351949615599
"2005-04-01",-1.45469169290133,-1.0217253612629
"2005-04-04",-1.42676187230577,-1.00306922243445
"2005-04-05",-1.51500097144668,-1.06534074711736
"2005-04-06",-1.45482877349752,-1.02294041788625
"2005-04-07",-1.43366036176125,-1.00825132619148
"2005-04-08",-1.41191499253454,-0.992260117236186
"2005-04-11",-1.42969847799798,-1.00557746037296
"2005-04-12",-1.39628272883501,-0.98209619471284
"2005-04-13",-1.39463175345941,-0.980963691469968
"2005-04-14",-1.47970986658124,-1.04211100963293
"2005-04-15",-1.51132191630161,-1.06491878034172
"2005-04-18",-2.57116610605947,-1.8147962495932
"2005-04-19",-2.40243834965911,-1.69546031148782
"2005-04-20",-2.37485065001977,-1.6755056540644
"2005-04-21",-2.57144364404332,-1.81535588986419
"2005-04-22",-2.91465698464297,-2.0574909810828
"2005-04-25",-2.72478133974906,-1.92364275125737
"2005-04-26",-2.59357249109164,-1.83042496053656
"2005-04-27",-2.50247627339492,-1.76674313004471
"2005-04-28",-2.4449875391335,-1.72581899479912
"2005-04-29",-2.51602349712637,-1.77627572706543
"2005-05-02",-2.45760876647221,-1.73496728408136
"2005-05-03",-2.32385532147535,-1.64036460211482
"2005-05-04",-2.18439559881072,-1.54178481121537
"2005-05-05",-2.09652214316033,-1.47951939211282
"2005-05-06",-2.0561926563231,-1.45114914972505
"2005-05-09",-1.94669982882241,-1.37351957292981
"2005-05-10",-1.83950034311566,-1.29781600323486
"2005-05-11",-1.8303617071653,-1.29168742156724
"2005-05-12",-1.7371656733252,-1.22645410616124
"2005-05-13",-1.93745542916142,-1.36848262930264
"2005-05-16",-1.90914325013933,-1.34893710085495
"2005-05-17",-1.9211408354834,-1.35714746560244
"2005-05-18",-1.92175379138444,-1.3569764132723
"2005-05-19",-1.96974530182254,-1.39029855402726
"2005-05-20",-1.90129727851169,-1.34175536939948
"2005-05-23",-1.7955137427598,-1.2666997240877
"2005-05-24",-1.7785894126663,-1.2547229220125
"2005-05-25",-1.67985947011717,-1.18461763280334
"2005-05-26",-1.62164721880614,-1.14355883594527
"2005-05-27",-1.64811739867052,-1.16224642468142
"2005-05-31",-1.56564923780327,-1.10413976172813
"2005-06-01",-1.59991648028787,-1.12879621604852
"2005-06-02",-1.62319181736652,-1.14455122617037
"2005-06-03",-1.53027285669097,-1.07881984065963
"2005-06-06",-1.51754973669516,-1.06977527019705
"2005-06-07",-1.45930521327322,-1.02843290173124
"2005-06-08",-1.36622992911807,-0.962831622945957
"2005-06-09",-1.34775886562822,-0.949785972244095
"2005-06-10",-1.39718682970642,-0.984316578521296
"2005-06-13",-1.33481705618266,-0.940040815149869
"2005-06-14",-1.26277760245047,-0.889210854280986
"2005-06-15",-1.26190969191039,-0.888334930803575
"2005-06-16",-1.33048507571373,-0.936727091106428
"2005-06-17",-1.3162557918185,-0.926404166803514
"2005-06-20",-1.33874121271386,-0.941705238680337
"2005-06-21",-1.28519383260534,-0.903687798513321
"2005-06-22",-1.29086613848385,-0.907822163945098
"2005-06-23",-1.25722311310101,-0.883870681855617
"2005-06-24",-1.42478746029808,-1.00281292419451
"2005-06-27",-1.53342888389179,-1.07985973593114
"2005-06-28",-1.54866924655674,-1.09079781462123
"2005-06-29",-1.674375892955,-1.17937422733948
"2005-06-30",-1.62158516256427,-1.14202554205635
"2005-07-01",-2.07224899483004,-1.46035066723436
"2005-07-05",-1.92359301986396,-1.35511325169109
"2005-07-06",-1.91194423890681,-1.34634362010568
"2005-07-07",-1.99274167632792,-1.40372104489887
"2005-07-08",-1.9864992886078,-1.39979032519383
"2005-07-11",-2.04033917749367,-1.43767029212075
"2005-07-12",-1.92923432527106,-1.35887203540364
"2005-07-13",-1.85578809634163,-1.30731819786769
"2005-07-14",-1.76598720149114,-1.24355156614491
"2005-07-15",-1.72748115522952,-1.21636491793575
"2005-07-18",-1.60997093167572,-1.13340996675948
"2005-07-19",-1.50894346554715,-1.06166642796648
"2005-07-20",-1.64465636939334,-1.15671755526634
"2005-07-21",-1.61494058171588,-1.13600101787554
"2005-07-22",-1.55355205773411,-1.09294182217377
"2005-07-25",-1.55752304707843,-1.09570548011481
"2005-07-26",-1.50911951188614,-1.06158124301403
"2005-07-27",-1.43230192789215,-1.00750337971043
"2005-07-28",-1.38291917286449,-0.97227294142538
"2005-07-29",-1.38933286323371,-0.976619649616545
"2005-08-01",-1.42465538428226,-1.00188731124427
"2005-08-02",-1.38242286276986,-0.971789953605378
