"Date","alpha_1perc","alpha_5perc"
"2004-12-28",-1.63619849955414,-1.13064098960084
"2004-12-29",-1.66662510402771,-1.14583246855836
"2004-12-30",-1.62067875978556,-1.11520117592207
"2004-12-31",-1.58985401669577,-1.09976935917769
"2005-01-03",-1.54383445342241,-1.06909459210419
"2005-01-04",-1.7277421652605,-1.19169179900712
"2005-01-05",-1.81967171749003,-1.2529762625954
"2005-01-06",-1.7737236285529,-1.22234419262492
"2005-01-07",-1.75843505693724,-1.22236118821195
"2005-01-10",-1.74302798470044,-1.20698918403662
"2005-01-11",-1.69701752877057,-1.17631909706901
"2005-01-12",-1.69702646586789,-1.17632456146565
"2005-01-13",-1.95743568460607,-1.23761566957713
"2005-01-14",-1.83490594820222,-1.26824188106451
"2005-01-18",-2.00339175711449,-1.28356732010594
"2005-01-19",-2.03401778533345,-1.31419540812148
"2005-01-20",-1.85027236049276,-1.28358887604621
"2005-01-21",-1.85002849120337,-1.28343755202561
"2005-01-24",-2.03376871578326,-1.29874015001606
"2005-01-25",-1.81927419569264,-1.25273275447867
"2005-01-26",-1.92622345692323,-1.32914728506899
"2005-01-27",-1.88026740266855,-1.29851123285363
"2005-01-28",-1.9108829700106,-1.2525812822766
"2005-01-31",-2.29381542372027,-1.42109332455169
"2005-02-01",-2.12525870757189,-1.35977216755239
"2005-02-02",-1.91094444982281,-1.31385650560466
"2005-02-03",-1.94164367060709,-1.34452583535367
"2005-02-04",-1.89571170112956,-1.31390451468077
"2005-02-07",-1.88042625804314,-1.29860941984395
"2005-02-08",-1.83437944298758,-1.26791724831559
"2005-02-09",-1.8190896192388,-1.25261968932108
"2005-02-10",-1.78845901162665,-1.23730316548769
"2005-02-11",-1.77317048689421,-1.23731644325251
"2005-02-14",-1.75788012006188,-1.22201852227252
"2005-02-15",-1.72726427546349,-1.20671117868756
"2005-02-16",-1.68120585716405,-1.17601169667587
"2005-02-17",-1.68121718866145,-1.17601870517426
"2005-02-18",-1.71168285805292,-1.17592656395786
"2005-02-22",-1.84948200875766,-1.28309845266186
"2005-02-23",-2.37028557155236,-1.48228979404149
"2005-02-24",-2.29367394441467,-1.49756457284971
"2005-02-25",-2.2019992505635,-1.5589236744777
"2005-02-28",-2.43180174940198,-1.57431282571632
"2005-03-01",-2.27856374294628,-1.52830582901678
"2005-03-02",-2.14075750023163,-1.45174658602806
"2005-03-03",-2.01815760225665,-1.39043331758087
"2005-03-04",-1.94149432841998,-1.32912349622939
"2005-03-07",-2.03325676979146,-1.42091997721991
"2005-03-08",-1.94007745992026,-1.32825420975856
"2005-03-09",-1.83297718459982,-1.26705264340293
"2005-03-10",-2.015973805604,-1.41965517690714
"2005-03-11",-1.95481622565009,-1.34320611061727
"2005-03-14",-1.87792783872185,-1.28177931103134
"2005-03-15",-1.81661539360512,-1.25110406419469
"2005-03-16",-1.80110264179291,-1.23568084135223
"2005-03-17",-1.83117647789821,-1.25066576540793
"2005-03-18",-1.7851794212126,-1.22001149629096
"2005-03-21",-1.80046126482323,-1.23529058552411
"2005-03-22",-1.76957470881898,-1.20453874534212
"2005-03-23",-1.84523755014892,-1.24993645014009
"2005-03-24",-1.76884102363426,-1.2193618447557
"2005-03-28",-1.72303923023873,-1.18882800058604
"2005-03-29",-1.69243803765403,-1.15825674264316
"2005-03-30",-1.86035733092808,-1.23458805414787
"2005-03-31",-2.25657499484149,-1.4021408510341
"2005-04-01",-2.04284243704955,-1.32578081772496
"2005-04-04",-1.93496278701431,-1.29462389378462
"2005-04-05",-1.85869373066742,-1.26410846882902
"2005-04-06",-1.78244973818938,-1.2183620086887
"2005-04-07",-1.7670596935614,-1.20302973618758
"2005-04-08",-1.87368945968233,-1.23347241745791
"2005-04-11",-1.93448825060963,-1.26385876441405
"2005-04-12",-1.82777128970119,-1.21811885878954
"2005-04-13",-1.78204071953498,-1.20287360790387
"2005-04-14",-1.91879645576539,-1.26359741974141
"2005-04-15",-1.96453735726937,-1.27885143242185
"2005-04-18",-2.8643155101088,-1.64494495206286
"2005-04-19",-2.4985070606283,-1.53825152744971
"2005-04-20",-2.39187920452024,-1.49256257636136
"2005-04-21",-2.33077712153924,-1.5077285859696
"2005-04-22",-2.8496504141897,-1.72147148183098
"2005-04-25",-2.57505083640756,-1.62989554947007
"2005-04-26",-2.45312460804447,-1.58417937858044
"2005-04-27",-2.34613791255834,-1.55352517810288
"2005-04-28",-2.17834040242011,-1.49247427603353
"2005-04-29",-2.3309147031971,-1.53829420157816
"2005-05-02",-2.4376193297268,-1.59926842036418
"2005-05-03",-2.2852037205526,-1.53830469208729
"2005-05-04",-2.13277919321906,-1.4620928988323
"2005-05-05",-2.16333014110096,-1.4926196347477
"2005-05-06",-2.05662674758748,-1.41640287500141
"2005-05-09",-1.94985847606954,-1.37063168481765
"2005-05-10",-1.91933904825353,-1.34012479041144
"2005-05-11",-2.01085817223422,-1.38589219752083
